customer_id,order_count,hist_revenue,avg_order_value,last_order,recency_days,orders_per_30d,future_90d_revenue
CUS-006463,4,1497.99,374.4975,2023-07-05,477,0.25157232704402516,109.62
CUS-006464,3,898.6400000000001,299.5466666666667,2023-11-09,350,0.2571428571428572,0.0
CUS-006465,7,986.13,140.87571428571428,2024-09-04,50,4.2,0.0
CUS-006466,4,734.41,183.6025,2024-08-20,65,1.8461538461538463,0.0
CUS-006467,1,361.47,361.47,2023-03-13,591,0.050761421319796954,0.0
CUS-006468,4,1178.1100000000001,294.52750000000003,2024-09-05,49,2.4489795918367347,0.0
CUS-006469,3,708.78,236.26,2024-07-25,91,0.989010989010989,0.0
CUS-006470,3,572.22,190.74,2024-04-23,184,0.48913043478260865,0.0
CUS-006471,2,492.34000000000003,246.17000000000002,2023-06-02,510,0.11764705882352941,0.0
CUS-006472,1,47.06,47.06,2024-03-07,231,0.12987012987012986,0.0
CUS-006474,2,119.17999999999999,59.589999999999996,2024-03-06,232,0.25862068965517243,0.0
CUS-006475,3,215.29999999999998,71.76666666666667,2024-04-27,180,0.5,0.0
CUS-006476,1,154.74,154.74,2024-09-18,36,0.8333333333333334,0.0
CUS-006477,2,645.51,322.755,2021-05-24,1249,0.04803843074459568,0.0
CUS-006478,5,1355.8300000000002,271.16600000000005,2024-07-07,109,1.3761467889908257,0.0
CUS-006479,2,632.1600000000001,316.08000000000004,2022-10-22,733,0.08185538881309685,0.0
CUS-006480,2,270.05,135.025,2024-01-20,278,0.2158273381294964,0.0
CUS-006481,2,326.85,163.425,2023-06-06,506,0.11857707509881422,0.0
CUS-006482,1,50.71,50.71,2021-02-22,1340,0.02238805970149254,0.0
CUS-006483,2,619.11,309.555,2023-03-20,584,0.10273972602739727,0.0
CUS-006485,3,566.22,188.74,2024-10-17,7,3.0,0.0
CUS-006486,2,432.52000000000004,216.26000000000002,2024-10-06,18,2.0,0.0
CUS-006487,1,486.24,486.24,2022-04-18,920,0.03260869565217391,0.0
CUS-006488,1,487.0,487.0,2024-08-04,81,0.37037037037037035,0.0
CUS-006489,2,539.8199999999999,269.90999999999997,2023-07-19,463,0.12958963282937364,0.0
CUS-006491,3,477.74,159.24666666666667,2024-02-20,247,0.3643724696356276,0.0
CUS-006492,2,501.04,250.52,2024-01-23,275,0.2181818181818182,0.0
CUS-006493,1,104.3,104.3,2022-05-23,885,0.03389830508474576,0.0
CUS-006494,2,251.88,125.94,2022-04-24,914,0.06564551422319476,0.0
CUS-006495,3,626.19,208.73000000000002,2022-03-26,943,0.09544008483563096,0.0
CUS-006496,3,1390.77,463.59,2022-09-21,764,0.11780104712041886,0.0
CUS-006497,3,351.86,117.28666666666668,2024-09-22,32,2.8125,0.0
CUS-006499,5,1045.96,209.192,2024-06-11,135,1.1111111111111112,0.0
CUS-006500,1,430.8200000000001,430.8200000000001,2021-08-06,1175,0.025531914893617023,0.0
CUS-006501,1,252.7,252.7,2020-01-10,1749,0.017152658662092625,0.0
CUS-006502,3,1390.89,463.63000000000005,2024-03-17,221,0.4072398190045249,561.58
CUS-006503,5,1632.92,326.584,2024-10-05,19,5.0,0.0
CUS-006504,3,724.4000000000001,241.4666666666667,2023-11-13,346,0.26011560693641617,0.0
CUS-006505,3,522.5699999999999,174.18999999999997,2024-03-21,217,0.4147465437788018,0.0
CUS-006507,2,606.38,303.19,2023-09-23,397,0.15113350125944586,0.0
CUS-006508,2,498.21,249.105,2021-03-08,1326,0.04524886877828054,0.0
CUS-006509,1,139.82,139.82,2020-07-25,1552,0.019329896907216496,0.0
CUS-006510,4,1027.72,256.93,2023-04-17,556,0.2158273381294964,0.0
CUS-006511,2,109.0,54.5,2024-08-07,78,0.7692307692307692,0.0
CUS-006512,2,318.28000000000003,159.14000000000001,2023-11-30,329,0.182370820668693,0.0
CUS-006513,3,815.1600000000001,271.72,2021-07-16,1196,0.07525083612040134,112.53
CUS-006514,1,123.27,123.27,2021-09-28,1122,0.026737967914438502,0.0
CUS-006515,1,2029.01,2029.01,2023-03-26,578,0.051903114186851215,0.0
CUS-006516,2,597.65,298.825,2023-08-15,436,0.13761467889908258,0.0
CUS-006518,2,546.64,273.32,2022-01-20,1008,0.05952380952380952,0.0
CUS-006519,5,1114.38,222.87600000000003,2023-09-04,416,0.3605769230769231,0.0
CUS-006520,4,829.24,207.31,2022-06-07,870,0.13793103448275862,0.0
CUS-006521,1,81.95,81.95,2024-03-02,236,0.1271186440677966,152.23000000000002
CUS-006522,2,493.55000000000007,246.77500000000003,2023-11-14,345,0.17391304347826086,0.0
CUS-006523,3,326.38,108.79333333333334,2024-09-12,42,2.142857142857143,0.0
CUS-006524,5,1376.52,275.304,2024-04-12,195,0.7692307692307693,0.0
CUS-006525,4,630.74,157.685,2024-03-21,217,0.5529953917050692,0.0
CUS-006527,3,588.33,196.11,2024-06-13,133,0.6766917293233082,0.0
CUS-006528,1,28.66,28.66,2024-06-11,135,0.2222222222222222,0.0
CUS-006529,1,162.88000000000002,162.88000000000002,2023-06-15,497,0.060362173038229376,0.0
CUS-006530,5,1766.23,353.246,2024-02-16,251,0.597609561752988,0.0
CUS-006531,1,258.3,258.3,2020-12-21,1403,0.021382751247327157,0.0
CUS-006532,3,718.19,239.39666666666668,2023-08-12,439,0.2050113895216401,712.9899999999999
CUS-006533,3,554.28,184.76,2023-10-09,381,0.2362204724409449,0.0
CUS-006534,1,322.11,322.11,2023-12-21,308,0.0974025974025974,92.97
CUS-006535,3,577.3,192.4333333333333,2024-06-28,118,0.7627118644067797,0.0
CUS-006536,1,92.73,92.73,2023-06-22,490,0.06122448979591837,0.0
CUS-006537,5,790.05,158.01,2024-10-20,4,5.0,0.0
CUS-006538,1,450.59,450.59,2021-12-28,1031,0.029097963142580018,0.0
CUS-006539,4,705.67,176.4175,2024-03-20,218,0.5504587155963303,0.0
CUS-006540,2,904.41,452.205,2022-09-09,776,0.07731958762886598,0.0
CUS-006541,4,622.7,155.675,2022-10-26,729,0.1646090534979424,0.0
CUS-006542,4,254.51999999999998,63.629999999999995,2023-12-01,328,0.36585365853658536,0.0
CUS-006544,4,607.6700000000001,151.91750000000002,2022-12-26,668,0.17964071856287425,0.0
CUS-006545,5,1589.55,317.90999999999997,2024-09-13,41,3.658536585365854,455.97
CUS-006547,3,219.59,73.19666666666667,2024-07-01,115,0.7826086956521738,0.0
CUS-006548,1,199.87,199.87,2022-12-27,667,0.04497751124437781,0.0
CUS-006549,5,277.24,55.448,2024-06-10,136,1.1029411764705883,0.0
CUS-006550,7,1446.83,206.69,2024-02-21,246,0.853658536585366,45.32
CUS-006551,3,596.1,198.70000000000002,2024-02-09,258,0.3488372093023256,0.0
CUS-006552,4,1205.42,301.355,2024-04-03,204,0.5882352941176471,0.0
CUS-006553,2,529.1500000000001,264.57500000000005,2023-09-08,412,0.14563106796116507,0.0
CUS-006554,4,545.9200000000001,136.48000000000002,2024-01-19,279,0.4301075268817204,0.0
CUS-006555,1,143.36,143.36,2024-09-25,29,1.0,1937.99
CUS-006556,3,482.09999999999997,160.7,2024-08-15,70,1.2857142857142856,0.0
CUS-006557,8,2818.24,352.28,2024-03-30,208,1.1538461538461537,0.0
CUS-006559,1,56.81,56.81,2024-03-27,211,0.14218009478672985,0.0
CUS-006560,1,367.44,367.44,2021-02-28,1334,0.022488755622188904,0.0
CUS-006561,2,689.54,344.77,2023-11-10,349,0.17191977077363899,0.0
CUS-006562,2,565.93,282.965,2024-06-20,126,0.47619047619047616,0.0
CUS-006563,4,715.23,178.8075,2023-08-18,433,0.27713625866050806,341.84
CUS-006564,2,940.1200000000001,470.06000000000006,2024-05-10,167,0.3592814371257485,0.0
CUS-006565,1,164.16,164.16,2024-01-02,296,0.10135135135135134,341.79
CUS-006566,3,509.34000000000003,169.78,2024-02-22,245,0.3673469387755102,0.0
CUS-006567,3,1080.37,360.1233333333333,2024-04-27,180,0.5,0.0
CUS-006568,2,1478.64,739.32,2023-08-20,431,0.13921113689095127,0.0
CUS-006569,5,1300.08,260.01599999999996,2024-09-16,38,3.947368421052632,0.0
CUS-006570,3,591.36,197.12,2022-12-03,691,0.13024602026049203,0.0
CUS-006571,2,343.09,171.545,2022-08-03,813,0.07380073800738007,0.0
CUS-006572,1,128.58,128.58,2021-08-13,1168,0.025684931506849317,31.6
CUS-006573,5,1064.52,212.904,2024-06-20,126,1.1904761904761905,202.39
CUS-006574,3,693.77,231.25666666666666,2023-12-31,298,0.30201342281879195,0.0
CUS-006575,4,929.91,232.4775,2024-05-28,149,0.8053691275167785,0.0
CUS-006576,3,342.0,114.0,2024-06-03,143,0.6293706293706294,0.0
CUS-006577,2,259.03000000000003,129.51500000000001,2024-06-29,117,0.5128205128205129,0.0
CUS-006578,1,200.03,200.03,2021-05-26,1247,0.024057738572574178,0.0
CUS-006579,2,1197.79,598.895,2024-09-21,33,1.8181818181818181,0.0
CUS-006580,1,339.97,339.97,2023-05-29,514,0.058365758754863814,0.0
CUS-006581,5,1112.46,222.49200000000002,2024-06-17,129,1.1627906976744187,0.0
CUS-006582,1,410.73,410.73,2020-03-27,1672,0.017942583732057416,0.0
CUS-006583,2,200.69,100.345,2022-01-06,1022,0.05870841487279843,0.0
CUS-006584,5,919.81,183.962,2023-09-30,390,0.38461538461538464,0.0
CUS-006585,4,904.56,226.14,2022-09-21,764,0.15706806282722513,0.0
CUS-006586,2,586.0,293.0,2023-04-15,558,0.1075268817204301,241.48
CUS-006587,2,411.95,205.975,2024-05-14,163,0.36809815950920244,0.0
CUS-006588,1,431.79,431.79,2022-03-09,960,0.03125,0.0
CUS-006589,3,878.44,292.81333333333333,2023-07-18,464,0.1939655172413793,0.0
CUS-006590,4,783.5799999999999,195.89499999999998,2021-05-04,1269,0.09456264775413713,0.0
CUS-006591,4,516.02,129.005,2024-05-24,153,0.7843137254901962,0.0
CUS-006592,2,1198.88,599.44,2022-05-13,895,0.0670391061452514,0.0
CUS-006593,2,795.95,397.975,2023-06-30,482,0.12448132780082988,0.0
CUS-006594,2,541.5,270.75,2024-09-03,51,1.1764705882352942,0.0
CUS-006595,2,169.97,84.985,2021-08-21,1160,0.05172413793103449,0.0
CUS-006596,7,1844.81,263.5442857142857,2024-05-24,153,1.3725490196078431,734.1600000000001
CUS-006597,5,1576.44,315.288,2023-07-25,457,0.3282275711159738,0.0
CUS-006598,3,1087.5700000000002,362.52333333333337,2021-10-29,1091,0.08249312557286893,0.0
CUS-006599,1,138.64,138.64,2023-01-21,642,0.04672897196261683,0.0
CUS-006600,4,693.0300000000001,173.25750000000002,2024-02-05,262,0.45801526717557256,0.0
CUS-006601,3,940.47,313.49,2024-03-07,231,0.38961038961038963,0.0
CUS-006602,1,154.06,154.06,2024-02-08,259,0.11583011583011583,0.0
CUS-006604,4,1502.61,375.6525,2024-08-03,82,1.4634146341463414,0.0
CUS-006605,2,1284.65,642.325,2023-09-01,419,0.1431980906921241,0.0
CUS-006606,2,387.5,193.75,2024-07-31,85,0.7058823529411764,244.38
CUS-006607,2,580.82,290.41,2024-08-31,54,1.1111111111111112,0.0
CUS-006608,1,99.14,99.14,2021-09-15,1135,0.026431718061674006,0.0
CUS-006609,3,616.73,205.57666666666668,2024-06-11,135,0.6666666666666666,0.0
CUS-006610,4,2358.13,589.5325,2024-02-21,246,0.48780487804878053,0.0
CUS-006611,1,98.7,98.7,2023-04-27,546,0.054945054945054944,0.0
CUS-006612,5,862.13,172.426,2024-03-20,218,0.6880733944954128,0.0
CUS-006613,2,229.14,114.57,2021-12-06,1053,0.05698005698005698,0.0
CUS-006614,1,229.5,229.5,2023-03-22,582,0.051546391752577324,0.0
CUS-006615,1,99.47,99.47,2022-12-10,684,0.043859649122807015,0.0
CUS-006616,1,262.81,262.81,2021-11-07,1082,0.0277264325323475,0.0
CUS-006617,2,887.39,443.695,2022-01-19,1009,0.05946481665014866,0.0
CUS-006618,1,240.98,240.98,2021-08-19,1162,0.025817555938037865,0.0
CUS-006619,3,490.49,163.49666666666667,2024-03-12,226,0.39823008849557523,0.0
CUS-006620,3,325.2,108.39999999999999,2024-09-02,52,1.7307692307692306,0.0
CUS-006621,4,520.56,130.14,2023-10-04,386,0.31088082901554404,0.0
CUS-006622,4,940.3,235.075,2022-09-30,755,0.15894039735099336,0.0
CUS-006623,2,382.97,191.485,2021-12-17,1042,0.05758157389635316,0.0
CUS-006624,1,89.38,89.38,2021-04-03,1300,0.023076923076923075,0.0
CUS-006625,5,966.32,193.264,2024-07-09,107,1.4018691588785046,0.0
CUS-006626,3,721.57,240.52333333333334,2023-04-22,551,0.16333938294010888,0.0
CUS-006627,2,738.29,369.145,2021-10-07,1113,0.053908355795148244,0.0
CUS-006628,4,1135.26,283.815,2024-09-13,41,2.926829268292683,0.0
CUS-006630,2,506.84999999999997,253.42499999999998,2023-01-27,636,0.09433962264150944,0.0
CUS-006631,1,171.29,171.29,2022-01-12,1016,0.02952755905511811,0.0
CUS-006632,2,369.62,184.81,2024-02-09,258,0.23255813953488372,0.0
CUS-006633,1,263.3,263.3,2023-02-10,622,0.04823151125401929,0.0
CUS-006634,1,391.52,391.52,2021-08-24,1157,0.025929127052722555,0.0
CUS-006635,2,284.6,142.3,2023-06-12,500,0.12,588.29
CUS-006636,3,462.12,154.04,2022-02-12,985,0.09137055837563451,0.0
CUS-006637,2,493.81000000000006,246.90500000000003,2022-07-30,817,0.07343941248470012,267.19
CUS-006638,2,112.61,56.305,2021-09-16,1134,0.052910052910052914,77.8
CUS-006639,4,2047.55,511.8875,2022-11-30,694,0.1729106628242075,34.11
CUS-006640,4,670.87,167.7175,2023-04-04,569,0.210896309314587,0.0
CUS-006641,1,81.95,81.95,2023-07-01,481,0.06237006237006237,0.0
CUS-006642,3,1321.29,440.43,2024-02-18,249,0.36144578313253006,0.0
CUS-006643,2,351.40999999999997,175.70499999999998,2021-08-30,1151,0.052128583840139006,0.0
CUS-006644,1,684.4200000000001,684.4200000000001,2023-10-03,387,0.07751937984496124,166.79
CUS-006645,2,177.54999999999998,88.77499999999999,2022-11-07,717,0.08368200836820085,0.0
CUS-006646,4,1117.93,279.4825,2024-06-17,129,0.9302325581395349,0.0
CUS-006647,2,477.82,238.91,2023-05-26,517,0.11605415860735009,0.0
CUS-006648,1,607.06,607.06,2021-06-20,1222,0.024549918166939442,0.0
CUS-006649,4,456.83000000000004,114.20750000000001,2023-04-17,556,0.2158273381294964,0.0
CUS-006650,2,762.09,381.045,2024-02-24,243,0.2469135802469136,0.0
CUS-006651,2,269.46,134.73,2022-05-22,886,0.06772009029345372,0.0
CUS-006652,1,310.77,310.77,2021-12-21,1038,0.028901734104046242,0.0
CUS-006653,1,69.62,69.62,2021-02-07,1355,0.022140221402214024,0.0
CUS-006654,4,517.06,129.265,2024-05-01,176,0.6818181818181819,0.0
CUS-006655,1,47.61,47.61,2024-05-29,148,0.2027027027027027,0.0
CUS-006656,3,657.75,219.25,2021-10-31,1089,0.08264462809917356,0.0
CUS-006657,2,364.57,182.285,2022-06-01,876,0.0684931506849315,0.0
CUS-006658,3,569.48,189.82666666666668,2022-09-03,782,0.11508951406649616,0.0
CUS-006659,5,1335.03,267.006,2024-02-03,264,0.5681818181818181,0.0
CUS-006660,1,334.20000000000005,334.20000000000005,2023-01-14,649,0.046224961479198766,0.0
CUS-006661,2,237.72,118.86,2020-05-03,1635,0.03669724770642202,0.0
CUS-006663,2,206.85,103.425,2022-08-18,798,0.07518796992481203,0.0
CUS-006664,3,929.59,309.86333333333334,2024-02-23,244,0.36885245901639346,0.0
CUS-006665,2,107.27,53.635,2024-06-24,122,0.49180327868852464,0.0
CUS-006666,1,86.93,86.93,2021-12-30,1029,0.02915451895043732,0.0
CUS-006667,3,228.82,76.27333333333333,2022-05-12,896,0.10044642857142858,0.0
CUS-006668,4,1556.63,389.1575,2023-10-16,374,0.32085561497326204,82.49
CUS-006669,5,748.0799999999999,149.61599999999999,2024-05-19,158,0.949367088607595,0.0
CUS-006670,3,806.21,268.7366666666667,2021-10-16,1104,0.08152173913043478,0.0
CUS-006671,2,573.0,286.5,2020-07-12,1565,0.038338658146964855,0.0
CUS-006672,2,93.84,46.92,2022-11-30,694,0.08645533141210375,0.0
CUS-006673,2,608.28,304.14,2022-10-13,742,0.08086253369272237,0.0
CUS-006674,1,103.1,103.1,2022-10-29,726,0.04132231404958678,0.0
CUS-006675,6,1009.92,168.32,2024-09-14,40,4.5,0.0
CUS-006676,3,471.70000000000005,157.23333333333335,2023-07-07,475,0.18947368421052632,0.0
CUS-006677,2,930.99,465.495,2024-08-13,72,0.8333333333333334,0.0
CUS-006679,4,2242.86,560.715,2024-04-06,201,0.5970149253731343,0.0
CUS-006680,3,971.16,323.71999999999997,2024-03-18,220,0.4090909090909091,0.0
CUS-006681,3,221.35999999999999,73.78666666666666,2024-07-19,97,0.9278350515463918,0.0
CUS-006682,2,1201.48,600.74,2021-09-08,1142,0.052539404553415055,0.0
CUS-006683,1,273.48,273.48,2021-03-20,1314,0.022831050228310504,0.0
CUS-006684,1,283.44,283.44,2023-01-08,655,0.04580152671755725,0.0
CUS-006685,6,1783.9299999999998,297.32166666666666,2024-08-20,65,2.7692307692307696,0.0
CUS-006686,2,1263.14,631.57,2024-07-06,110,0.5454545454545455,0.0
CUS-006687,1,202.61,202.61,2024-06-28,118,0.2542372881355932,0.0
CUS-006688,1,190.4,190.4,2022-07-13,834,0.03597122302158273,0.0
CUS-006689,4,535.72,133.93,2024-01-02,296,0.4054054054054054,0.0
CUS-006690,2,418.71,209.355,2023-07-07,475,0.12631578947368421,0.0
CUS-006691,4,1096.68,274.17,2023-12-09,320,0.375,0.0
CUS-006692,3,713.6800000000001,237.89333333333335,2024-08-28,57,1.5789473684210527,0.0
CUS-006693,3,1125.51,375.17,2023-03-13,591,0.15228426395939088,119.15
CUS-006694,1,181.17,181.17,2022-08-04,812,0.03694581280788178,0.0
CUS-006695,1,795.48,795.48,2022-04-13,925,0.032432432432432434,164.52
CUS-006696,1,242.98,242.98,2023-09-24,396,0.07575757575757576,0.0
CUS-006698,4,1733.83,433.4575,2024-05-31,146,0.8219178082191781,0.0
CUS-006699,1,194.03,194.03,2020-05-09,1629,0.01841620626151013,0.0
CUS-006700,2,692.1500000000001,346.07500000000005,2023-09-03,417,0.14388489208633093,0.0
CUS-006702,3,1227.92,409.3066666666667,2022-04-28,910,0.09890109890109891,0.0
CUS-006703,2,462.38,231.19,2023-01-10,653,0.09188361408882083,0.0
CUS-006704,5,1297.45,259.49,2023-09-20,400,0.375,0.0
CUS-006705,1,210.86,210.86,2023-01-07,656,0.04573170731707317,0.0
CUS-006708,3,422.12,140.70666666666668,2022-04-09,929,0.09687836383207751,0.0
CUS-006710,3,1633.05,544.35,2023-10-14,376,0.2393617021276596,0.0
CUS-006711,3,748.7900000000001,249.5966666666667,2021-10-16,1104,0.08152173913043478,0.0
CUS-006712,1,362.76,362.76,2023-09-23,397,0.07556675062972293,0.0
CUS-006714,2,1149.6200000000001,574.8100000000001,2022-06-27,850,0.07058823529411765,0.0
CUS-006715,2,365.22,182.61,2023-12-13,316,0.189873417721519,0.0
CUS-006716,3,423.29,141.09666666666666,2023-05-23,520,0.1730769230769231,0.0
CUS-006717,3,811.29,270.43,2022-10-07,748,0.12032085561497326,0.0
CUS-006719,3,610.46,203.48666666666668,2023-10-11,379,0.237467018469657,0.0
CUS-006720,2,634.28,317.14,2020-04-12,1656,0.036231884057971016,0.0
CUS-006722,1,83.43,83.43,2023-01-30,633,0.04739336492890995,0.0
CUS-006723,2,783.1700000000001,391.58500000000004,2023-04-05,568,0.1056338028169014,0.0
CUS-006724,2,363.45,181.725,2023-09-21,399,0.15037593984962405,0.0
CUS-006725,4,880.1899999999999,220.04749999999999,2024-03-25,213,0.5633802816901409,0.0
CUS-006726,2,388.54,194.27,2022-02-06,991,0.06054490413723512,0.0
CUS-006727,2,190.91,95.455,2024-04-20,187,0.32085561497326204,286.73
CUS-006728,3,459.62,153.20666666666668,2023-10-13,377,0.2387267904509284,0.0
CUS-006729,2,382.79999999999995,191.39999999999998,2022-03-06,963,0.06230529595015576,0.0
CUS-006730,1,483.22,483.22,2021-06-25,1217,0.024650780608052585,0.0
CUS-006731,2,469.43999999999994,234.71999999999997,2021-07-05,1207,0.04971002485501243,0.0
CUS-006732,3,469.97,156.65666666666667,2021-12-03,1056,0.08522727272727272,0.0
CUS-006733,4,1251.98,312.995,2023-11-09,350,0.34285714285714286,0.0
CUS-006735,3,868.8,289.59999999999997,2023-11-15,344,0.2616279069767442,0.0
CUS-006736,3,839.4399999999999,279.81333333333333,2024-02-20,247,0.3643724696356276,0.0
CUS-006737,2,907.7100000000002,453.8550000000001,2024-02-05,262,0.22900763358778628,0.0
CUS-006738,2,192.57999999999998,96.28999999999999,2020-06-01,1606,0.03735990037359901,0.0
CUS-006740,1,416.94,416.94,2020-06-05,1602,0.018726591760299626,0.0
CUS-006741,2,1452.47,726.235,2022-12-29,665,0.09022556390977443,0.0
CUS-006743,2,612.48,306.24,2024-10-18,6,2.0,0.0
CUS-006744,3,621.1600000000001,207.05333333333337,2023-05-23,520,0.1730769230769231,0.0
CUS-006745,1,378.7,378.7,2021-01-17,1376,0.02180232558139535,0.0
CUS-006746,1,184.01,184.01,2022-02-16,981,0.030581039755351678,102.32
CUS-006747,2,555.1999999999999,277.59999999999997,2022-11-13,711,0.08438818565400844,0.0
CUS-006748,2,518.16,259.08,2023-08-20,431,0.13921113689095127,0.0
CUS-006749,1,2451.1,2451.1,2020-12-17,1407,0.021321961620469083,0.0
CUS-006750,3,343.48,114.49333333333334,2024-07-17,99,0.9090909090909092,0.0
CUS-006751,2,306.95,153.475,2022-11-07,717,0.08368200836820085,0.0
CUS-006752,2,200.02,100.01,2022-05-16,892,0.06726457399103139,0.0
CUS-006753,3,154.76,51.586666666666666,2024-07-30,86,1.0465116279069768,0.0
CUS-006756,6,2480.99,413.4983333333333,2024-09-10,44,4.090909090909091,0.0
CUS-006758,4,1746.71,436.6775,2024-06-03,143,0.8391608391608392,0.0
CUS-006759,5,994.1999999999999,198.83999999999997,2024-04-17,190,0.7894736842105263,0.0
CUS-006760,3,269.35,89.78333333333335,2022-02-09,988,0.0910931174089069,0.0
CUS-006761,1,341.63,341.63,2024-10-24,0,1.0,0.0
CUS-006762,5,965.0400000000001,193.008,2024-09-25,29,5.0,0.0
CUS-006763,2,344.1,172.05,2023-08-02,449,0.13363028953229397,126.78
CUS-006764,4,768.83,192.2075,2023-03-13,591,0.20304568527918782,0.0
CUS-006766,1,99.35,99.35,2020-05-23,1615,0.018575851393188854,74.47
CUS-006767,1,38.21,38.21,2021-05-24,1249,0.02401921537229784,0.0
CUS-006768,2,360.78999999999996,180.39499999999998,2020-06-22,1585,0.03785488958990536,0.0
CUS-006769,1,417.04,417.04,2023-09-13,407,0.07371007371007371,0.0
CUS-006770,3,522.09,174.03,2023-03-16,588,0.1530612244897959,0.0
CUS-006771,1,417.91,417.91,2022-09-22,763,0.039318479685452164,0.0
CUS-006772,1,437.21,437.21,2023-06-18,494,0.06072874493927126,0.0
CUS-006773,1,159.13,159.13,2024-03-08,230,0.13043478260869565,0.0
CUS-006774,2,1694.46,847.23,2022-04-06,932,0.06437768240343347,0.0
CUS-006775,1,229.48,229.48,2024-10-11,13,1.0,0.0
CUS-006776,1,48.21,48.21,2023-09-26,394,0.07614213197969544,0.0
CUS-006777,3,594.26,198.08666666666667,2023-09-18,402,0.22388059701492538,0.0
CUS-006778,5,2282.2799999999997,456.45599999999996,2024-07-23,93,1.6129032258064515,100.1
CUS-006779,1,252.56,252.56,2020-03-18,1681,0.01784651992861392,0.0
CUS-006780,1,51.48,51.48,2021-12-24,1035,0.028985507246376812,0.0
CUS-006781,4,1213.33,303.3325,2024-01-25,273,0.43956043956043955,0.0
CUS-006782,1,523.6,523.6,2021-06-30,1212,0.024752475247524754,0.0
CUS-006783,4,1154.79,288.6975,2022-07-01,846,0.14184397163120568,0.0
CUS-006785,2,282.18,141.09,2024-09-05,49,1.2244897959183674,0.0
CUS-006787,3,896.8899999999999,298.9633333333333,2021-01-26,1367,0.06583760058522312,0.0
CUS-006788,2,460.77,230.385,2022-06-02,875,0.06857142857142857,0.0
CUS-006789,3,533.19,177.73000000000002,2023-07-08,474,0.18987341772151897,0.0
CUS-006790,1,300.87,300.87,2020-02-25,1703,0.017615971814445096,0.0
CUS-006791,1,124.14,124.14,2022-07-20,827,0.036275695284159616,509.52
CUS-006792,1,25.9,25.9,2022-10-18,737,0.0407055630936228,0.0
CUS-006794,1,476.06,476.06,2023-04-16,557,0.05385996409335727,0.0
CUS-006795,4,566.97,141.7425,2023-03-19,585,0.20512820512820512,0.0
CUS-006796,1,61.26,61.26,2021-03-12,1322,0.0226928895612708,0.0
CUS-006798,4,850.84,212.71,2024-05-13,164,0.7317073170731707,0.0
CUS-006799,1,58.33,58.33,2024-05-24,153,0.19607843137254904,0.0
CUS-006800,3,323.75,107.91666666666667,2024-09-17,37,2.4324324324324325,0.0
CUS-006802,2,575.12,287.56,2024-01-08,290,0.20689655172413796,0.0
CUS-006803,5,1673.49,334.698,2023-12-31,298,0.5033557046979865,0.0
CUS-006805,1,141.29,141.29,2020-08-14,1532,0.019582245430809397,0.0
CUS-006806,1,206.85,206.85,2020-04-16,1652,0.018159806295399514,0.0
CUS-006807,2,453.85,226.925,2024-09-04,50,1.2,0.0
CUS-006809,3,1057.52,352.50666666666666,2022-02-19,978,0.09202453987730061,0.0
CUS-006810,3,1038.85,346.2833333333333,2024-05-27,150,0.6,0.0
CUS-006811,3,671.3299999999999,223.77666666666664,2023-12-26,303,0.297029702970297,0.0
CUS-006812,2,863.26,431.63,2024-09-08,46,1.3043478260869565,0.0
CUS-006813,1,643.31,643.31,2020-07-09,1568,0.01913265306122449,0.0
CUS-006815,3,626.02,208.67333333333332,2021-12-08,1051,0.0856327307326356,0.0
CUS-006816,2,222.09,111.045,2023-07-28,454,0.13215859030837004,0.0
CUS-006817,3,1908.74,636.2466666666667,2024-07-08,108,0.8333333333333333,0.0
CUS-006818,3,300.4,100.13333333333333,2023-06-07,505,0.17821782178217824,0.0
CUS-006819,2,758.1800000000001,379.09000000000003,2021-10-06,1114,0.05385996409335727,0.0
CUS-006823,1,97.41,97.41,2024-02-04,263,0.11406844106463877,0.0
CUS-006824,3,248.68,82.89333333333333,2024-05-11,166,0.5421686746987951,0.0
CUS-006825,2,903.67,451.835,2023-02-05,627,0.09569377990430622,143.36
CUS-006826,2,204.2,102.1,2022-03-28,941,0.06376195536663125,0.0
CUS-006827,4,917.58,229.395,2023-10-14,376,0.3191489361702128,0.0
CUS-006828,2,679.77,339.885,2023-02-12,620,0.0967741935483871,0.0
CUS-006829,2,95.38,47.69,2021-10-04,1116,0.05376344086021505,0.0
CUS-006830,1,461.62,461.62,2021-11-04,1085,0.027649769585253458,0.0
CUS-006831,5,823.2800000000001,164.656,2024-05-13,164,0.9146341463414634,237.0
CUS-006832,1,443.17,443.17,2022-04-03,935,0.0320855614973262,0.0
CUS-006833,2,1096.8400000000001,548.4200000000001,2020-07-22,1555,0.03858520900321543,0.0
CUS-006834,1,914.27,914.27,2021-07-10,1202,0.024958402662229616,0.0
CUS-006835,3,650.2,216.73333333333335,2024-03-03,235,0.3829787234042553,0.0
CUS-006836,1,305.54,305.54,2021-12-28,1031,0.029097963142580018,0.0
CUS-006837,2,400.65,200.325,2024-09-29,25,2.0,0.0
CUS-006839,2,298.62,149.31,2024-03-30,208,0.28846153846153844,0.0
CUS-006840,5,908.2900000000001,181.65800000000002,2024-10-09,15,5.0,0.0
CUS-006841,2,318.08000000000004,159.04000000000002,2022-01-24,1004,0.0597609561752988,0.0
CUS-006842,3,861.0500000000001,287.0166666666667,2022-03-26,943,0.09544008483563096,0.0
