order_id,customer_id,order_date,channel,store_id,fulfillment_method,order_status,payment_method,gross_order_value,discount_amount,shipping_fee,tax_amount,prior_orders,prior_revenue,prior_avg_order,days_since_prior,month,day_of_week
ORD-00037348,CUS-007110,2021-02-15,Mobile,,Home Delivery,Completed,Cash,58.19,2.91,69.0,8.29,0.0,0.0,,,2,0
ORD-00005892,CUS-007110,2021-03-07,Store,STR-012,In Store,Completed,Cash,61.21,3.06,0.0,8.72,1.0,58.190000000000005,58.190000000000005,20.0,3,6
ORD-00024954,CUS-007110,2021-05-03,Store,STR-013,In Store,Completed,Card,402.24000000000007,60.34,0.0,51.28,2.0,119.40000000000003,59.70000000000002,57.0,5,0
ORD-00022641,CUS-007110,2022-01-31,Website,,Home Delivery,Completed,Digital Wallet,560.94,0.0,0.0,84.14,3.0,521.6400000000001,173.88000000000002,273.0,1,0
ORD-00043029,CUS-007110,2023-05-22,Store,STR-026,In Store,Completed,EFT,341.32,0.0,0.0,51.2,4.0,1082.5800000000002,270.64500000000004,476.0,5,0
ORD-00008142,CUS-007110,2024-11-09,Store,STR-005,In Store,Completed,Card,331.88,0.0,0.0,49.78,5.0,1423.9,284.78000000000003,537.0,11,5
ORD-00008878,CUS-007111,2023-09-05,Website,,Home Delivery,Completed,EFT,157.13,5.03,69.0,22.82,0.0,0.0,,,9,1
ORD-00013923,CUS-007111,2025-01-29,Mobile,,Home Delivery,Completed,Card,76.15,0.0,89.0,11.42,1.0,157.13,157.13,512.0,1,2
ORD-00035350,CUS-007112,2021-04-28,Store,STR-027,In Store,Completed,EFT,410.24,3.04,0.0,61.08,0.0,0.0,,,4,2
ORD-00043908,CUS-007112,2021-09-26,Website,,Home Delivery,Completed,Cash,333.34,28.76,49.0,45.69,1.0,410.23999999999995,410.23999999999995,151.0,9,6
ORD-00002185,CUS-007112,2021-10-13,Mobile,,Home Delivery,Completed,Cash,138.55,0.0,69.0,20.78,2.0,743.5799999999999,371.78999999999996,17.0,10,2
ORD-00031974,CUS-007112,2023-07-23,Marketplace,,Home Delivery,Completed,Buy Now Pay Later,65.26,0.0,69.0,9.79,3.0,882.13,294.04333333333335,648.0,7,6
ORD-00004952,CUS-007112,2023-11-12,Store,STR-010,In Store,Completed,EFT,94.49,1.72,0.0,13.92,4.0,947.3900000000001,236.84750000000003,112.0,11,6
ORD-00015489,CUS-007113,2023-03-14,Website,,Click & Collect,Completed,Digital Wallet,69.42,0.0,0.0,10.41,0.0,0.0,,,3,1
ORD-00009336,CUS-007113,2024-09-23,Store,STR-032,In Store,Completed,EFT,52.46,10.49,0.0,6.3,1.0,69.41999999999999,69.41999999999999,559.0,9,0
ORD-00039819,CUS-007113,2024-09-24,Store,STR-026,In Store,Completed,Cash,111.53,16.73,0.0,14.22,2.0,121.88,60.94,1.0,9,1
ORD-00024323,CUS-007113,2026-06-25,Mobile,,Home Delivery,Completed,EFT,91.62,0.0,89.0,13.74,3.0,233.40999999999997,77.80333333333333,639.0,6,3
ORD-00008772,CUS-007114,2025-03-12,Website,,Click & Collect,Completed,Card,192.97,0.0,0.0,28.95,0.0,0.0,,,3,2
ORD-00019875,CUS-007116,2021-09-22,Website,,Home Delivery,Completed,EFT,181.38,18.14,49.0,24.49,0.0,0.0,,,9,2
ORD-00000735,CUS-007116,2023-10-15,Website,,Home Delivery,Completed,Digital Wallet,235.5,0.0,49.0,35.32,1.0,181.38,181.38,753.0,10,6
ORD-00036723,CUS-007116,2025-11-27,Mobile,,Home Delivery,Completed,EFT,79.72,0.0,49.0,11.96,2.0,416.88,208.44,774.0,11,3
ORD-00002044,CUS-007117,2021-08-13,Website,,Click & Collect,Completed,Digital Wallet,380.6,0.0,0.0,57.09,0.0,0.0,,,8,4
ORD-00026820,CUS-007117,2022-06-10,Store,STR-046,In Store,Completed,Buy Now Pay Later,344.44,7.68,0.0,50.51,1.0,380.59999999999997,380.59999999999997,301.0,6,4
ORD-00021744,CUS-007117,2022-09-16,Store,STR-015,In Store,Completed,Buy Now Pay Later,60.59,0.0,0.0,9.09,2.0,725.04,362.52,98.0,9,4
ORD-00027629,CUS-007117,2022-09-16,Store,STR-050,In Store,Completed,Cash,173.86,0.0,0.0,26.08,3.0,785.63,261.87666666666667,0.0,9,4
ORD-00031111,CUS-007117,2025-11-23,Store,STR-008,In Store,Completed,Digital Wallet,1015.72,50.79,0.0,144.74,4.0,959.49,239.8725,1164.0,11,6
ORD-00032164,CUS-007117,2026-08-24,Store,STR-009,In Store,Completed,Buy Now Pay Later,253.24,4.1,0.0,37.37,5.0,1975.2099999999998,395.042,274.0,8,0
ORD-00043828,CUS-007118,2020-01-02,Mobile,,Courier,Completed,Card,111.84,22.37,89.0,13.42,0.0,0.0,,,1,3
ORD-00023150,CUS-007118,2020-09-28,Store,STR-038,In Store,Completed,Card,486.35,9.11,0.0,71.59,1.0,111.84000000000003,111.84000000000003,270.0,9,0
ORD-00021816,CUS-007118,2025-04-16,Marketplace,,Home Delivery,Completed,Cash,546.5999999999999,163.98,69.0,57.39,2.0,598.19,299.095,1661.0,4,2
ORD-00035560,CUS-007119,2020-05-13,Mobile,,Home Delivery,Completed,EFT,511.63,43.97,49.0,70.15,0.0,0.0,,,5,2
ORD-00043107,CUS-007119,2020-11-09,Store,STR-002,In Store,Completed,Buy Now Pay Later,1062.66,35.57,0.0,154.06,1.0,511.6299999999999,511.6299999999999,180.0,11,0
ORD-00037440,CUS-007119,2025-04-12,Website,,Home Delivery,Completed,Buy Now Pay Later,414.36,5.47,49.0,61.33,2.0,1574.29,787.145,1615.0,4,5
ORD-00041493,CUS-007119,2025-05-02,Website,,Home Delivery,Completed,Cash,185.68,0.0,49.0,27.85,3.0,1988.6500000000003,662.8833333333334,20.0,5,4
ORD-00003383,CUS-007120,2021-04-17,Store,STR-033,In Store,Completed,Cash,438.71,0.0,0.0,65.81,0.0,0.0,,,4,5
ORD-00034287,CUS-007120,2021-10-05,Store,STR-029,In Store,Completed,Card,254.26,19.66,0.0,35.19,1.0,438.71000000000004,438.71000000000004,171.0,10,1
ORD-00030133,CUS-007120,2021-10-24,Mobile,,Click & Collect,Completed,Cash,1078.44,131.56,0.0,142.03,2.0,692.97,346.485,19.0,10,6
ORD-00035780,CUS-007120,2024-10-07,Website,,Home Delivery,Completed,Card,439.46,0.0,49.0,65.92,3.0,1771.4099999999999,590.4699999999999,1079.0,10,0
ORD-00012004,CUS-007121,2021-06-09,Website,,Home Delivery,Completed,Digital Wallet,152.3,7.62,49.0,21.7,0.0,0.0,,,6,2
ORD-00025815,CUS-007121,2022-01-23,Store,STR-018,In Store,Completed,Buy Now Pay Later,151.51,4.38,0.0,22.07,1.0,152.3,152.3,228.0,1,6
ORD-00029123,CUS-007121,2022-07-02,Store,STR-012,In Store,Completed,EFT,99.23,0.0,0.0,14.88,2.0,303.81,151.905,160.0,7,5
ORD-00018718,CUS-007121,2023-02-09,Website,,Home Delivery,Completed,Buy Now Pay Later,178.42,26.76,89.0,22.75,3.0,403.0400000000001,134.3466666666667,222.0,2,3
ORD-00010037,CUS-007121,2026-01-09,Website,,Home Delivery,Completed,Card,534.92,42.35,49.0,73.89,4.0,581.4599999999999,145.36499999999998,1065.0,1,4
ORD-00036816,CUS-007123,2020-09-18,Website,,Click & Collect,Completed,Card,664.59,15.85,0.0,97.31,0.0,0.0,,,9,4
ORD-00010582,CUS-007123,2021-02-11,Mobile,,Click & Collect,Completed,Buy Now Pay Later,30.11,3.01,0.0,4.07,1.0,664.59,664.59,146.0,2,3
ORD-00044684,CUS-007123,2022-03-28,Store,STR-028,In Store,Completed,EFT,330.49,0.0,0.0,49.57,2.0,694.7,347.35,410.0,3,0
ORD-00015318,CUS-007123,2023-02-17,Store,STR-038,In Store,Completed,Cash,80.85,0.0,0.0,12.13,3.0,1025.19,341.73,326.0,2,4
ORD-00027727,CUS-007123,2026-05-04,Store,STR-006,In Store,Completed,Cash,68.88,20.66,0.0,7.23,4.0,1106.04,276.51,1172.0,5,0
ORD-00034464,CUS-007123,2026-06-12,Store,STR-042,In Store,Completed,Cash,623.6700000000001,0.0,0.0,93.55,5.0,1174.92,234.984,39.0,6,4
ORD-00037768,CUS-007123,2026-06-22,Store,STR-025,In Store,Completed,Buy Now Pay Later,260.4,0.0,0.0,39.06,6.0,1798.5900000000001,299.76500000000004,10.0,6,0
ORD-00024350,CUS-007124,2020-03-25,Website,,Home Delivery,Completed,Card,367.53,0.0,69.0,55.13,0.0,0.0,,,3,2
ORD-00002896,CUS-007124,2020-10-02,Website,,Home Delivery,Completed,EFT,418.42,5.4,49.0,61.95,1.0,367.53000000000003,367.53000000000003,191.0,10,4
ORD-00035175,CUS-007124,2021-06-07,Mobile,,Home Delivery,Completed,Card,197.24,0.0,89.0,29.59,2.0,785.95,392.975,248.0,6,0
ORD-00034857,CUS-007125,2024-01-31,Store,STR-027,In Store,Completed,Cash,368.17,50.93,0.0,47.59,0.0,0.0,,,1,2
ORD-00006294,CUS-007125,2024-10-18,Store,STR-008,In Store,Completed,Card,19.17,1.92,0.0,2.59,1.0,368.17,368.17,261.0,10,4
ORD-00010936,CUS-007125,2024-12-20,Store,STR-034,In Store,Completed,Digital Wallet,84.98,0.0,0.0,12.75,2.0,387.34000000000003,193.67000000000002,63.0,12,4
ORD-00000217,CUS-007125,2025-11-02,Store,STR-026,In Store,Completed,Digital Wallet,381.25,3.27,0.0,56.7,3.0,472.32000000000005,157.44000000000003,317.0,11,6
ORD-00041445,CUS-007125,2026-05-24,Mobile,,Home Delivery,Completed,Cash,192.01,0.0,49.0,28.8,4.0,853.5699999999999,213.39249999999998,203.0,5,6
ORD-00027287,CUS-007126,2020-11-19,Store,STR-024,In Store,Completed,Digital Wallet,170.28,0.0,0.0,25.54,0.0,0.0,,,11,3
ORD-00017127,CUS-007126,2021-02-16,Website,,Click & Collect,Completed,Buy Now Pay Later,52.69,0.0,0.0,7.9,1.0,170.28,170.28,89.0,2,1
ORD-00018695,CUS-007126,2022-05-13,Store,STR-043,In Store,Completed,Card,232.08,28.67,0.0,30.51,2.0,222.97,111.485,451.0,5,4
ORD-00013389,CUS-007127,2021-01-09,Store,STR-026,In Store,Completed,Digital Wallet,172.72,0.0,0.0,25.91,0.0,0.0,,,1,5
ORD-00027837,CUS-007127,2022-11-13,Marketplace,,Home Delivery,Completed,Card,309.5,0.0,69.0,46.42,1.0,172.72000000000003,172.72000000000003,673.0,11,6
ORD-00015824,CUS-007127,2023-03-07,Website,,Home Delivery,Completed,Digital Wallet,145.62,21.84,89.0,18.57,2.0,482.22,241.11,114.0,3,1
ORD-00040050,CUS-007127,2023-03-15,Store,STR-019,In Store,Completed,EFT,87.73,13.16,0.0,11.19,3.0,627.84,209.28,8.0,3,2
ORD-00042097,CUS-007127,2023-06-02,Store,STR-003,In Store,Completed,Cash,503.96,96.55,0.0,61.11,4.0,715.5699999999999,178.89249999999998,79.0,6,4
ORD-00018691,CUS-007127,2025-06-01,Mobile,,Home Delivery,Completed,EFT,1458.29,90.32,0.0,205.2,5.0,1219.5299999999997,243.90599999999995,730.0,6,6
ORD-00029137,CUS-007128,2023-01-17,Store,STR-047,In Store,Completed,EFT,66.45,0.0,0.0,9.97,0.0,0.0,,,1,1
ORD-00020073,CUS-007128,2024-04-28,Website,,Home Delivery,Completed,Digital Wallet,171.71,0.0,49.0,25.76,1.0,66.45000000000002,66.45000000000002,467.0,4,6
ORD-00016111,CUS-007128,2025-05-05,Website,,Home Delivery,Completed,Card,377.75,0.0,89.0,56.66,2.0,238.16000000000008,119.08000000000004,372.0,5,0
ORD-00001934,CUS-007129,2021-04-16,Store,STR-008,In Store,Completed,Cash,195.96,0.0,0.0,29.39,0.0,0.0,,,4,4
ORD-00021261,CUS-007129,2022-05-06,Website,,Click & Collect,Completed,Buy Now Pay Later,99.52,0.0,0.0,14.93,1.0,195.96000000000004,195.96000000000004,385.0,5,4
ORD-00024205,CUS-007129,2023-11-05,Website,,Home Delivery,Completed,EFT,269.90000000000003,18.49,49.0,37.71,2.0,295.4800000000001,147.74000000000004,548.0,11,6
ORD-00038705,CUS-007129,2025-01-24,Mobile,,Home Delivery,Completed,Digital Wallet,52.69,0.0,49.0,7.9,3.0,565.3800000000001,188.46000000000004,446.0,1,4
ORD-00044050,CUS-007129,2026-06-13,Store,STR-033,In Store,Completed,EFT,150.26999999999998,0.0,0.0,22.54,4.0,618.07,154.5175,505.0,6,5
ORD-00024311,CUS-007130,2020-01-10,Marketplace,,Home Delivery,Completed,Cash,28.76,0.0,69.0,4.31,0.0,0.0,,,1,4
ORD-00044143,CUS-007130,2020-05-09,Website,,Click & Collect,Completed,Cash,189.27,15.94,0.0,26.0,1.0,28.75999999999999,28.75999999999999,120.0,5,5
ORD-00007281,CUS-007130,2020-06-16,Website,,Home Delivery,Completed,Digital Wallet,268.87,0.0,49.0,40.33,2.0,218.02999999999997,109.01499999999999,38.0,6,1
ORD-00019757,CUS-007130,2024-03-31,Store,STR-042,In Store,Completed,Buy Now Pay Later,114.45,0.0,0.0,17.17,3.0,486.90000000000003,162.3,1384.0,3,6
ORD-00026939,CUS-007130,2025-03-26,Website,,Home Delivery,Completed,Card,423.06,53.01,89.0,55.51,4.0,601.3499999999999,150.33749999999998,360.0,3,2
ORD-00039811,CUS-007131,2024-11-04,Store,STR-005,In Store,Completed,Card,538.02,0.0,0.0,80.7,0.0,0.0,,,11,0
ORD-00024351,CUS-007132,2021-04-04,Mobile,,Home Delivery,Completed,Card,327.2,10.51,49.0,47.5,0.0,0.0,,,4,6
ORD-00040374,CUS-007132,2022-03-27,Store,STR-040,In Store,Completed,Buy Now Pay Later,451.33,42.52,0.0,61.32,1.0,327.2,327.2,357.0,3,6
ORD-00019254,CUS-007132,2023-02-17,Website,,Home Delivery,Completed,EFT,468.81,0.0,89.0,70.32,2.0,778.53,389.265,327.0,2,4
ORD-00008856,CUS-007132,2024-10-13,Website,,Click & Collect,Completed,Buy Now Pay Later,444.98,0.0,0.0,66.75,3.0,1247.34,415.78,604.0,10,6
ORD-00003351,CUS-007133,2020-12-20,website,,Home Delivery,Completed,Cash,490.67,68.63000000000001,49.0,63.31,0.0,0.0,,,12,6
ORD-00003001,CUS-007133,2022-03-11,Store,STR-045,In Store,Completed,Cash,54.9,0.0,0.0,8.24,1.0,490.6700000000001,490.6700000000001,446.0,3,4
ORD-00000777,CUS-007133,2025-09-06,Website,,Home Delivery,Completed,Cash,54.25,0.0,89.0,8.14,2.0,545.57,272.785,1275.0,9,5
ORD-00025773,CUS-007134,2021-03-15,Store,STR-044,In Store,Completed,Card,444.02,0.0,0.0,66.6,0.0,0.0,,,3,0
ORD-00011831,CUS-007134,2023-08-06,Store,STR-006,In Store,Completed,Cash,82.7,0.0,0.0,12.4,1.0,444.02000000000004,444.02000000000004,874.0,8,6
ORD-00016833,CUS-007134,2024-06-22,Marketplace,,Courier,Completed,Card,68.88,0.0,69.0,10.33,2.0,526.72,263.36,321.0,6,5
ORD-00006522,CUS-007134,2025-02-12,Website,,Home Delivery,Completed,Buy Now Pay Later,532.26,0.0,0.0,79.84,3.0,595.6000000000001,198.5333333333334,235.0,2,2
ORD-00018694,CUS-007134,2025-11-17,Mobile,,Home Delivery,Completed,Card,122.9,0.0,49.0,18.43,4.0,1127.86,281.965,278.0,11,0
ORD-00038838,CUS-007134,2026-07-29,Website,,Click & Collect,Completed,Buy Now Pay Later,755.7900000000001,36.01,0.0,107.97,5.0,1250.7600000000002,250.15200000000004,254.0,7,2
ORD-00038326,CUS-007135,2023-02-03,Store,STR-043,In Store,Completed,Card,125.48,5.89,0.0,17.94,0.0,0.0,,,2,4
ORD-00029367,CUS-007135,2023-10-29,Website,,Home Delivery,Completed,Buy Now Pay Later,486.34,0.0,49.0,72.95,1.0,125.47999999999996,125.47999999999996,268.0,10,6
ORD-00000532,CUS-007135,2024-01-01,Website,,Home Delivery,Completed,Cash,649.4399999999999,10.86,0.0,95.79,2.0,611.82,305.91,64.0,1,0
ORD-00026420,CUS-007135,2025-03-03,Store,STR-001,In Store,Completed,EFT,628.59,0.0,0.0,94.29,3.0,1261.2599999999998,420.4199999999999,427.0,3,0
ORD-00006545,CUS-007135,2025-10-19,Website,,Click & Collect,Completed,Buy Now Pay Later,362.59,0.0,0.0,54.39,4.0,1889.8500000000001,472.46250000000003,230.0,10,6
ORD-00028733,CUS-007135,2026-04-24,Website,,Home Delivery,Completed,Cash,160.54,0.0,49.0,24.08,5.0,2252.44,450.488,187.0,4,4
ORD-00021950,CUS-007136,2020-09-22,Website,,Home Delivery,Completed,Buy Now Pay Later,17.22,0.0,69.0,2.58,0.0,0.0,,,9,1
ORD-00001350,CUS-007136,2023-03-20,Website,,Click & Collect,Completed,Cash,834.66,125.2,0.0,106.42,1.0,17.220000000000027,17.220000000000027,909.0,3,0
ORD-00018264,CUS-007136,2025-10-07,Store,STR-003,In Store,Completed,Cash,162.03,13.38,0.0,22.3,2.0,851.88,425.94,932.0,10,1
ORD-00023502,CUS-007137,2021-12-23,Website,,Home Delivery,Completed,EFT,689.37,0.0,0.0,103.41,0.0,0.0,,,12,3
ORD-00040226,CUS-007137,2023-01-01,Mobile,,Home Delivery,Completed,Cash,281.8,0.0,49.0,42.27,1.0,689.3700000000001,689.3700000000001,374.0,1,6
ORD-00009279,CUS-007137,2024-09-18,Store,STR-040,In Store,Completed,Buy Now Pay Later,452.22,45.22,0.0,61.05,2.0,971.1700000000001,485.58500000000004,626.0,9,2
ORD-00036587,CUS-007137,2025-08-28,Mobile,,Home Delivery,Completed,EFT,566.37,6.16,0.0,84.03,3.0,1423.3899999999999,474.4633333333333,344.0,8,3
ORD-00032268,CUS-007137,2026-04-10,Store ,STR-003,In Store,Completed,Cash,117.94,0.0,0.0,17.69,4.0,1989.7599999999998,497.43999999999994,225.0,4,4
ORD-00032884,CUS-007138,2021-11-22,Store,STR-048,In Store,Completed,Buy Now Pay Later,228.66,0.0,0.0,34.3,0.0,0.0,,,11,0
ORD-00004978,CUS-007138,2022-01-10,Store,STR-045,In Store,Completed,Digital Wallet,229.5,0.0,0.0,34.42,1.0,228.65999999999997,228.65999999999997,49.0,1,0
ORD-00036611,CUS-007138,2022-12-26,Store,STR-001,In Store,Completed,Buy Now Pay Later,165.01999999999998,6.970000000000001,0.0,23.71,2.0,458.15999999999997,229.07999999999998,350.0,12,0
ORD-00038154,CUS-007138,2023-02-18,Store,STR-032,In Store,Completed,Buy Now Pay Later,184.35,0.0,0.0,27.65,3.0,623.18,207.72666666666666,54.0,2,5
ORD-00031815,CUS-007138,2026-01-14,Mobile,,Home Delivery,Completed,Cash,104.11,10.41,89.0,14.06,4.0,807.53,201.8825,1061.0,1,2
ORD-00029181,CUS-007139,2020-03-25,Store,STR-030,In Store,Completed,Card,152.76999999999998,24.21,0.0,19.28,0.0,0.0,,,3,2
ORD-00022656,CUS-007139,2021-08-30,Website,,Courier,Completed,EFT,51.48,0.0,69.0,7.72,1.0,152.76999999999998,152.76999999999998,523.0,8,0
ORD-00035565,CUS-007139,2021-09-16,Mobile,,Home Delivery,Completed,Card,57.07,8.56,89.0,7.28,2.0,204.25,102.125,17.0,9,3
ORD-00024461,CUS-007139,2022-04-25,Store,STR-016,In Store,Completed,Card,343.38,20.92,0.0,48.37,3.0,261.32000000000005,87.10666666666668,221.0,4,0
ORD-00019060,CUS-007139,2022-12-24,Store,STR-018,In Store,Completed,Card,201.54,0.0,0.0,30.23,4.0,604.7,151.175,243.0,12,5
ORD-00004746,CUS-007139,2025-06-11,Store,STR-005,In Store,Completed,Buy Now Pay Later,180.98,0.0,0.0,27.15,5.0,806.24,161.248,900.0,6,2
ORD-00044483,CUS-007139,2025-09-28,Mobile,,Click & Collect,Completed,Digital Wallet,91.47,1.69,0.0,13.47,6.0,987.22,164.53666666666666,109.0,9,6
ORD-00032718,CUS-007140,2025-09-08,Store,STR-010,In Store,Completed,Buy Now Pay Later,128.58,0.0,0.0,19.29,0.0,0.0,,,9,0
ORD-00026501,CUS-007140,2026-07-26,Store,STR-015,In Store,Completed,EFT,84.95,0.0,0.0,12.74,1.0,128.58000000000004,128.58000000000004,321.0,7,6
ORD-00010671,CUS-007141,2020-12-17,Marketplace,,Home Delivery,Completed,Card,468.06000000000006,0.0,69.0,70.21,0.0,0.0,,,12,3
ORD-00026650,CUS-007141,2022-05-26,Website,,Home Delivery,Completed,Buy Now Pay Later,683.26,0.0,0.0,102.49,1.0,468.0600000000002,468.0600000000002,525.0,5,3
ORD-00034418,CUS-007141,2024-06-26,Store,STR-041,In Store,Completed,Buy Now Pay Later,105.27,0.0,0.0,15.79,2.0,1151.3200000000002,575.6600000000001,762.0,6,2
ORD-00013516,CUS-007141,2025-05-16,Store,STR-034,In Store,Completed,Buy Now Pay Later,301.12,0.0,0.0,45.17,3.0,1256.5900000000001,418.8633333333334,324.0,5,4
ORD-00018755,CUS-007142,2021-02-08,Store,STR-023,In Store,Completed,Buy Now Pay Later,352.97,52.94,0.0,45.0,0.0,0.0,,,2,0
ORD-00031689,CUS-007142,2021-06-20,Website,,Home Delivery,Completed,Card,278.61,5.21,69.0,41.01,1.0,352.97,352.97,132.0,6,6
ORD-00025391,CUS-007143,2022-05-13,Mobile,,Click & Collect,Completed,Buy Now Pay Later,32.1,0.0,0.0,4.82,0.0,0.0,,,5,4
ORD-00042759,CUS-007143,2024-04-18,Store,STR-004,In Store,Completed,Card,415.89,4.38,0.0,61.73,1.0,32.10000000000002,32.10000000000002,706.0,4,3
ORD-00023522,CUS-007143,2025-08-19,Website,,Home Delivery,Completed,Card,337.59000000000003,0.0,49.0,50.64,2.0,447.99,223.995,488.0,8,1
ORD-00034051,CUS-007143,2025-11-08,Website,,Click & Collect,Completed,EFT,389.68,20.98,0.0,55.3,3.0,785.5799999999999,261.85999999999996,81.0,11,5
ORD-00016017,CUS-007143,2026-04-02,Store,STR-040,In Store,Completed,EFT,866.73,0.0,0.0,130.01,4.0,1175.26,293.815,145.0,4,3
ORD-00002692,CUS-007143,2026-07-25,Mobile,,Home Delivery,Completed,Digital Wallet,187.49,0.0,69.0,28.12,5.0,2041.99,408.398,114.0,7,5
ORD-00015675,CUS-007144,2021-01-11,Store,STR-032,In Store,Completed,Digital Wallet,71.93,0.0,0.0,10.79,0.0,0.0,,,1,0
ORD-00029482,CUS-007144,2022-10-31,Mobile,,Home Delivery,Completed,Card,66.56,6.66,89.0,8.98,1.0,71.93,71.93,658.0,10,0
ORD-00024851,CUS-007144,2023-06-09,Store,STR-046,In Store,Completed,Card,243.88,48.78,0.0,29.26,2.0,138.49,69.245,221.0,6,4
ORD-00038695,CUS-007144,2025-02-05,Store,STR-022,In Store,Completed,Digital Wallet,321.87,11.81,0.0,46.51,3.0,382.37,127.45666666666666,607.0,2,2
ORD-00009302,CUS-007145,2023-01-07,Website,,Click & Collect,Completed,Card,115.76,0.0,0.0,17.36,0.0,0.0,,,1,5
ORD-00034956,CUS-007145,2023-05-07,Website,,Home Delivery,Completed,Cash,175.6,6.35,49.0,25.39,1.0,115.76000000000002,115.76000000000002,120.0,5,6
ORD-00023676,CUS-007145,2024-01-17,Website,,Home Delivery,Completed,Card,151.14,0.0,49.0,22.67,2.0,291.36,145.68,255.0,1,2
ORD-00042867,CUS-007145,2024-12-10,Website,,Home Delivery,Completed,Buy Now Pay Later,89.49,26.85,89.0,9.4,3.0,442.5,147.5,328.0,12,1
ORD-00001132,CUS-007146,2020-05-26,Website,,Home Delivery,Completed,Buy Now Pay Later,82.02,0.0,69.0,12.3,0.0,0.0,,,5,1
ORD-00024055,CUS-007146,2020-09-12,Store,STR-013,In Store,Completed,EFT,162.85,0.0,0.0,24.43,1.0,82.02000000000001,82.02000000000001,109.0,9,5
ORD-00039303,CUS-007146,2022-12-26,Marketplace,,Click & Collect,Completed,EFT,122.51,0.73,0.0,18.27,2.0,244.87,122.435,835.0,12,0
ORD-00026404,CUS-007146,2025-04-19,Store,STR-040,In Store,Completed,Buy Now Pay Later,562.9,49.2,0.0,77.06,3.0,367.38,122.46,845.0,4,5
ORD-00031642,CUS-007147,2020-02-08,Store,STR-013,In Store,Completed,Digital Wallet,122.53,0.0,0.0,18.38,0.0,0.0,,,2,5
ORD-00036346,CUS-007147,2020-10-20,Mobile,,Courier,Completed,EFT,317.20000000000005,32.71,89.0,42.67,1.0,122.52999999999997,122.52999999999997,255.0,10,1
ORD-00015991,CUS-007148,2021-12-28,Store,STR-032,In Store,Completed,EFT,230.94,0.0,0.0,34.64,0.0,0.0,,,12,1
ORD-00006751,CUS-007148,2022-12-25,Marketplace,,Home Delivery,Completed,EFT,265.76,33.47,69.0,34.84,1.0,230.94,230.94,362.0,12,6
ORD-00039458,CUS-007148,2023-01-25,Marketplace,,Click & Collect,Completed,Cash,204.64,10.75,0.0,29.08,2.0,496.69999999999993,248.34999999999997,31.0,1,2
ORD-00023225,CUS-007148,2024-11-27,Website,,Click & Collect,Completed,Buy Now Pay Later,293.22,0.0,0.0,43.98,3.0,701.3399999999999,233.77999999999997,672.0,11,2
ORD-00026159,CUS-007149,2021-03-18,Website,,Courier,Completed,Digital Wallet,237.12,0.0,69.0,35.57,0.0,0.0,,,3,3
ORD-00003126,CUS-007149,2022-06-08,Website,,Home Delivery,Completed,Cash,92.0,0.0,69.0,13.8,1.0,237.12,237.12,447.0,6,2
ORD-00002943,CUS-007149,2023-03-23,Website,,Home Delivery,Completed,Cash,89.39,8.94,89.0,12.07,2.0,329.12,164.56,288.0,3,3
ORD-00028533,CUS-007149,2026-01-21,Store,STR-034,In Store,Completed,EFT,113.41,0.0,0.0,17.01,3.0,418.51,139.50333333333333,1035.0,1,2
ORD-00015303,CUS-007150,2023-07-14,Store,STR-021,In Store,Completed,Buy Now Pay Later,121.73,0.0,0.0,18.26,0.0,0.0,,,7,4
ORD-00031556,CUS-007150,2026-04-05,Store,STR-049,In Store,Completed,Digital Wallet,328.58,2.13,0.0,48.97,1.0,121.73000000000002,121.73000000000002,996.0,4,6
ORD-00026909,CUS-007151,2020-04-17,Store,STR-009,In Store,Completed,Buy Now Pay Later,29.66,0.0,0.0,4.45,0.0,0.0,,,4,4
ORD-00013470,CUS-007151,2021-03-28,Store,STR-037,In Store,Completed,Buy Now Pay Later,82.7,8.27,0.0,11.16,1.0,29.659999999999997,29.659999999999997,345.0,3,6
ORD-00006024,CUS-007151,2023-05-19,Website,,Home Delivery,Completed,Card,73.0,0.0,69.0,10.95,2.0,112.36000000000001,56.18000000000001,782.0,5,4
ORD-00041330,CUS-007151,2024-05-24,Store,STR-045,In Store,Completed,Cash,101.24,0.0,0.0,15.19,3.0,185.36,61.78666666666667,371.0,5,4
ORD-00007194,CUS-007151,2024-11-16,Mobile,,Home Delivery,Completed,Card,201.54,0.0,69.0,30.23,4.0,286.6,71.65,176.0,11,5
ORD-00015068,CUS-007151,2026-07-12,Store,STR-007,In Store,Completed,Cash,64.55,0.0,0.0,9.68,5.0,488.13999999999993,97.62799999999999,603.0,7,6
ORD-00021993,CUS-007152,2021-01-29,Store,STR-034,In Store,Completed,Cash,540.37,9.86,0.0,79.58,0.0,0.0,,,1,4
ORD-00029804,CUS-007152,2021-06-07,Store,STR-009,In Store,Completed,Buy Now Pay Later,70.6,21.18,0.0,7.41,1.0,540.37,540.37,129.0,6,0
ORD-00007521,CUS-007152,2022-01-17,Website,,Home Delivery,Completed,Cash,723.26,84.4,0.0,95.83,2.0,610.97,305.485,224.0,1,0
ORD-00027616,CUS-007152,2024-12-29,Mobile,,Home Delivery,Completed,Card,339.15,12.63,69.0,48.98,3.0,1334.23,444.74333333333334,1077.0,12,6
