product_id,units,sales,gross_margin,refunds,net_margin,legacy_product_code,sku,product_name,brand,department,category,supplier_id,launch_date,discontinue_date,standard_cost,list_price,product_status,margin_rate,return_adjusted_margin_per_unit
PRD-00468,132,6735.139999999999,2929.56,281.84000000000003,2647.72,LEG-100467,AUR-000468,Pulse Sports Product 468,Pulse,Sport & Lifestyle,Sports Accessories,SUP-058,2025-01-24,,28.72,52.68,Active,0.3931202617911432,20.05848484848485
PRD-00469,115,8210.26,3643.7700000000004,631.85,3011.9200000000005,LEG-100468,AUR-000469,Pulse Women's Product 469,Orion,Fashion & Accessories,Women's Clothing,SUP-048,2021-07-22,,39.81,73.9,Active,0.36684830931054563,26.190608695652177
PRD-00470,122,36110.97,13948.0,450.05,13497.95,LEG-100469,AUR-000470,Solara Cosmetics Product 470,Aurelia Select,Beauty & Personal Care,Cosmetics,SUP-012,2024-09-27,,180.24,305.12,Active,0.3737908452749954,110.63893442622951
PRD-00471,117,11870.619999999999,4447.66,362.84,4084.8199999999997,LEG-100470,AUR-000471,Nova Fragrance Product 471,Pulse,Beauty & Personal Care,fragrance,SUP-028,2026-02-05,,63.27,105.94,Active,0.3441117650131164,34.91299145299145
PRD-00472,110,16221.64,5647.649999999999,290.49,5357.159999999998,LEG-100471,AUR-000472,Mira Haircare Product 472,Orion,Beauty & Personal Care,Haircare,SUP-042,2024-05-23,,96.2,152.89,Active,0.3302477431381783,48.701454545454524
PRD-00473,136,17570.63,5527.91,655.8199999999999,4872.089999999999,LEG-100472,AUR-000473,Luma Chargers Product 473,Mira,Electronics & Accessories,Chargers,SUP-044,2023-03-01,,88.36,136.63,Active,0.2772860164945707,35.824191176470585
PRD-00474,113,2601.41,586.8399999999999,334.21000000000004,252.62999999999994,LEG-100473,AUR-000474,Nova Women's Product 474,Mira,Fashion & Accessories,Women's Clothing,SUP-003,2022-10-19,2023-10-11,17.91,23.79,Discontinued,0.09711271964050264,2.235663716814159
PRD-00475,141,11161.38,3533.31,2142.61,1390.7,LEG-100474,AUR-000475,Mira Men's Product 475,Mira,Fashion & Accessories,Men's Clothing,SUP-001,2022-05-29,,54.3,82.25,Active,0.12459928790167525,9.863120567375887
PRD-00476,126,8638.13,3196.66,107.04,3089.62,LEG-100475,AUR-000476,Luma Haircare Product 476,Orion,Beauty & Personal Care,Haircare,SUP-021,2025-01-20,,43.47,71.36,Active,0.35767232028228335,24.52079365079365
PRD-00477,112,5277.379999999999,1152.9699999999996,65.53999999999999,1087.4299999999996,LEG-100476,AUR-000477,Solara Audio Product 477,Orion,Electronics & Accessories,Audio,SUP-011,2022-08-22,,36.8,48.55,Active,0.2060548984533992,9.709196428571426
PRD-00478,110,7046.28,2190.1599999999994,290.84,1899.3199999999993,LEG-100477,AUR-000478,Aurelia Select Smart Product 478,Pulse,Electronics & Accessories,Smart Devices,SUP-040,2024-02-12,,44.12,66.1,Active,0.26954932247937907,17.266545454545447
PRD-00479,122,3473.57,1728.7100000000003,157.76,1570.9500000000003,LEG-100478,AUR-000479,Nova Bedding Product 479,Nova,Home & Living,Bedding,SUP-001,2026-03-16,,14.23,29.35,Active,0.4522580515147241,12.876639344262298
PRD-00480,109,24827.51,13164.34,593.6700000000001,12570.67,LEG-100479,AUR-000480,Nova Bedding Product 480,Luma,Home & Living,Bedding,SUP-029,2023-04-15,,106.97,237.47,Active,0.506320206899524,115.32724770642201
PRD-00481,126,10983.12,2580.85,440.96,2139.89,LEG-100480,AUR-000481,Aurelia Select Travel Product 481,Aurelia Select,Sport & Lifestyle,Travel,SUP-044,2024-06-25,,66.13,90.92,Active,0.19483443684490379,16.98325396825397
PRD-00482,127,23590.879999999997,12617.509999999998,3209.98,9407.529999999999,LEG-100481,AUR-000482,Luma Bags Product 482,Mira,Fashion & Accessories,Bags,SUP-010,2021-09-22,,86.93,191.64,Active,0.3987782566822433,74.07503937007873
PRD-00483,120,10542.54,5087.840000000001,752.39,4335.450000000001,LEG-100482,AUR-000483,Nova Bedding Product 483,Nova,Home & Living,Bedding,SUP-014,2022-08-22,,45.49,90.65,Active,0.41123391516655383,36.128750000000004
PRD-00484,112,18248.02,8663.79,904.44,7759.350000000001,LEG-100483,AUR-000484,Orion Chargers Product 484,Luma,Electronics & Accessories,Chargers,SUP-049,2026-02-17,,85.73,167.49,Active,0.42521599603683036,69.27991071428572
PRD-00485,110,23160.35,12251.65,892.47,11359.179999999998,LEG-100484,AUR-000485,Nova Home Product 485,Aurelia Select,Home & Living,Home Décor,SUP-022,2022-12-13,,99.72,219.01,Active,0.49045804575492163,103.26527272727272
PRD-00486,121,14884.09,3753.3600000000006,613.78,3139.5800000000004,LEG-100485,AUR-000486,Vela Fragrance Product 486,Luma,Beauty & Personal Care,Fragrance,SUP-053,2026-06-22,,92.12,127.87,Active,0.21093530071371513,25.946942148760332
PRD-00487,122,13964.35,5083.780000000001,950.23,4133.550000000001,LEG-100486,AUR-000487,Vela Travel Product 487,Nova,Sport & Lifestyle,Travel,SUP-013,2021-02-22,,72.98,119.15,Active,0.29600733295856957,33.88155737704919
PRD-00488,126,10217.25,4467.29,251.76,4215.53,LEG-100487,AUR-000488,Pulse Furniture Product 488,Solara,Home & Living,Furniture,SUP-055,2023-04-28,,45.55,83.92,Active,0.4125894932589493,33.4565873015873
PRD-00489,136,6200.3,1254.9499999999998,358.27,896.68,LEG-100488,AUR-000489,Vela Smart Product 489,Orion,Electronics & Accessories,Smart Devices,SUP-011,2022-10-29,,36.19,46.83,Active,0.1446188087673177,6.593235294117647
PRD-00490,108,3102.43,744.76,177.96,566.8000000000001,LEG-100489,AUR-000490,Aurelia Select Kitchen Product 490,Orion,Home & Living,Kitchen,SUP-027,2021-03-28,,21.82,29.66,Active,0.18269549997904871,5.2481481481481485
PRD-00491,120,3555.44,552.37,267.37,285.00000000000006,LEG-100490,AUR-000491,Pulse Outdoor Product 491,Orion,Sport & Lifestyle,Outdoor,SUP-007,2026-05-31,,24.96,30.73,Active,0.08015885516279281,2.3750000000000004
PRD-00492,143,12352.279999999999,3196.0299999999993,279.28999999999996,2916.7399999999993,LEG-100491,AUR-000492,Pulse Bedding Product 492,Nova,Home & Living,Bedding,SUP-031,2022-01-29,2022-08-05,64.19,89.38,Discontinued,0.23612968617939356,20.396783216783213
PRD-00493,102,3987.66,552.55,41.43,511.1199999999999,LEG-100492,AUR-000493,Aurelia Select Skincare Product 493,Solara,Beauty & Personal Care,Skincare,SUP-041,2020-05-11,,33.64,41.43,Active,0.12817542117432276,5.010980392156862
PRD-00494,125,14549.189999999999,5591.789999999999,1273.82,4317.969999999999,LEG-100493,AUR-000494,Pulse Bedding Product 494,Solara,Home & Living,Bedding,SUP-070,2021-07-03,,71.91,120.74,Active,0.29678421960260326,34.54375999999999
PRD-00495,103,27626.100000000002,12424.590000000002,1599.49,10825.100000000002,LEG-100494,AUR-000495,Nova Bedding Product 495,Aurelia Select,Home & Living,Bedding,SUP-009,2022-12-03,,146.75,280.61,Active,0.39184322072243283,105.09805825242721
PRD-00496,131,10150.779999999999,2206.7999999999993,1572.52,634.2799999999993,LEG-100495,AUR-000496,Vela Footwear Product 496,Aurelia Select,Fashion & Accessories,Footwear,SUP-008,2023-11-26,,60.95,80.85,Active,0.06248583852669444,4.841832061068697
PRD-00497,112,9351.76,2121.550000000001,196.63,1924.920000000001,LEG-100496,AUR-000497,Pulse Fragrance Product 497,Pulse,Beauty & Personal Care,Fragrance,SUP-052,2025-12-09,,64.39,86.43,Active,0.2058350513700096,17.186785714285723
PRD-00498,103,5866.74,2224.14,385.37,1838.77,LEG-100497,AUR-000498,Orion Men's Product 498,Nova,Fashion & Accessories,Men's Clothing,SUP-040,2026-04-22,,35.47,59.29,Active,0.31342278676062,17.852135922330095
PRD-00499,112,15182.54,4941.370000000001,763.75,4177.620000000001,LEG-100498,AUR-000499,Luma Men's Product 499,Solara,Fashion & Accessories,Men's Clothing,SUP-051,2026-04-06,,91.0,141.43,Active,0.27515949241694737,37.30017857142858
PRD-00500,125,2613.57,417.6100000000001,130.68,286.9300000000001,LEG-100499,AUR-000500,Orion Fitness Product 500,Pulse,Sport & Lifestyle,Fitness,SUP-031,2020-09-08,,17.49,21.78,Active,0.10978470062022448,2.295440000000001
PRD-00501,114,9659.36,2990.8400000000006,1158.98,1831.8600000000008,LEG-100500,AUR-000501,Nova Men's Product 501,Pulse,Fashion & Accessories,Men's Clothing,SUP-015,2022-04-25,,58.62,89.15,Active,0.18964610491792425,16.06894736842106
PRD-00502,136,6371.08,2851.2799999999997,48.68,2802.6,LEG-100501,AUR-000502,Orion Skincare Product 502,Luma,Beauty & Personal Care,Skincare,SUP-016,2023-06-06,,25.93,48.69,Active,0.43989402110788123,20.60735294117647
PRD-00503,124,21006.84,7032.810000000001,2187.5,4845.310000000001,LEG-100502,AUR-000503,Aurelia Select Men's Product 503,Luma,Fashion & Accessories,Men's Clothing,SUP-064,2025-04-29,,111.85,173.61,Active,0.23065392034213625,39.0750806451613
PRD-00504,121,1775.71,321.45,66.8,254.65,LEG-100503,AUR-000504,Luma Chargers Product 504,Solara,Electronics & Accessories,Chargers,SUP-017,2025-09-06,,12.07,15.01,Active,0.14340742576208954,2.1045454545454545
PRD-00505,115,10993.019999999999,2367.7999999999993,397.39,1970.4099999999992,LEG-100504,AUR-000505,Aurelia Select Audio Product 505,Solara,Electronics & Accessories,Audio,SUP-055,2021-06-20,,74.97,99.35,Active,0.17924191896312383,17.133999999999993
PRD-00506,109,5193.01,1163.1200000000001,250.84,912.2800000000001,LEG-100505,AUR-000506,Orion Audio Product 506,Nova,Electronics & Accessories,Audio,SUP-064,2023-12-31,2026-07-30,37.03,49.67,Discontinued,0.1756746087529198,8.36954128440367
PRD-00507,118,20145.37,10201.65,90.02,10111.630000000001,LEG-100506,AUR-000507,Aurelia Select Fragrance Product 507,Mira,Beauty & Personal Care,Fragrance,SUP-022,2023-05-07,,84.22,180.03,Active,0.5019331985463659,85.69177966101695
PRD-00508,150,11861.64,5956.82,340.4,5616.419999999999,LEG-100507,AUR-000508,Orion Smart Product 508,Nova,Electronics & Accessories,Smart Devices,SUP-015,2020-01-29,,39.3,81.05,Active,0.4734943903203941,37.44279999999999
PRD-00509,123,11706.24,2189.5500000000006,1035.51,1154.0400000000006,LEG-100508,AUR-000509,Aurelia Select Furniture Product 509,Aurelia Select,Home & Living,Furniture,SUP-032,2020-06-09,,78.01,98.62,Active,0.09858331966540927,9.38243902439025
PRD-00510,100,934.57,287.3200000000001,85.54,201.7800000000001,LEG-100509,AUR-000510,Solara Bags Product 510,Pulse,Fashion & Accessories,Bags,SUP-020,2025-08-01,,6.47,9.72,Active,0.21590678065848473,2.0178000000000007
PRD-00511,116,9044.550000000001,3947.9100000000008,238.12,3709.7900000000004,LEG-100510,AUR-000511,Pulse Furniture Product 511,Vela,Home & Living,Furniture,SUP-042,2024-08-28,,43.72,80.04,Active,0.4101685545438966,31.980948275862072
PRD-00512,111,2325.11,745.7600000000001,72.77,672.99,LEG-100511,AUR-000512,Solara Bedding Product 512,Orion,Home & Living,Bedding,SUP-010,2020-06-29,,14.22,22.05,Active,0.28944437037387477,6.062972972972973
PRD-00513,123,6125.839999999999,3194.93,282.53000000000003,2912.3999999999996,LEG-100512,AUR-000513,Nova Sports Product 513,Aurelia Select,Sport & Lifestyle,Sports Accessories,SUP-023,2020-11-09,,23.7,51.37,Active,0.47542867590403926,23.678048780487803
PRD-00514,127,14901.789999999999,3359.1999999999994,900.89,2458.3099999999995,LEG-100513,AUR-000514,Pulse Furniture Product 514,Nova,Home & Living,Furniture,SUP-060,2024-10-25,,91.17,123.41,Active,0.16496743008725795,19.3567716535433
PRD-00515,98,5182.58,2294.2699999999995,315.57,1978.6999999999998,LEG-100514,AUR-000515,Solara Chargers Product 515,Nova,Electronics & Accessories,Chargers,SUP-059,2020-08-22,,29.84,54.41,Active,0.38179825492322356,20.19081632653061
PRD-00516,121,12292.310000000001,5859.780000000001,1965.0900000000001,3894.690000000001,LEG-100515,AUR-000516,Vela Footwear Product 516,Orion,Fashion & Accessories,Footwear,SUP-039,2021-05-31,,53.34,105.65,Active,0.3168395525332505,32.18752066115703
PRD-00517,101,6408.2300000000005,3289.5900000000006,773.69,2515.9000000000005,LEG-100516,AUR-000517,Mira Outdoor Product 517,Solara,Sport & Lifestyle,Outdoor,SUP-064,2020-10-24,,31.15,65.29,Active,0.3926045101377448,24.909900990099015
PRD-00518,145,2196.72,469.2599999999999,53.18,416.07999999999987,LEG-100517,AUR-000518,Luma Home Product 518,Aurelia Select,Home & Living,Home Décor,SUP-053,2021-09-10,2023-09-10,11.87,15.53,Discontinued,0.18940966531920314,2.8695172413793095
PRD-00519,99,3522.6899999999996,646.5199999999996,252.14,394.37999999999965,LEG-100518,AUR-000519,Solara Men's Product 519,Aurelia Select,Fashion & Accessories,Men's Clothing,SUP-043,2024-06-06,,28.89,36.41,Active,0.11195421680590677,3.9836363636363603
PRD-00520,107,8227.22,2180.4499999999994,500.77,1679.6799999999994,LEG-100519,AUR-000520,Orion Bags Product 520,Nova,Fashion & Accessories,Bags,SUP-027,2023-05-12,,56.8,79.49,Active,0.20416130843711477,15.69794392523364
PRD-00521,143,17206.37,8089.86,1879.8899999999999,6209.969999999999,LEG-100520,AUR-000521,Pulse Outdoor Product 521,Mira,Sport & Lifestyle,Outdoor,SUP-008,2022-03-15,,63.48,124.91,Active,0.3609111044339974,43.42636363636363
PRD-00522,133,5209.589999999999,2063.6199999999994,404.16999999999996,1659.4499999999996,LEG-100521,AUR-000522,Nova Kitchen Product 522,Aurelia Select,Home & Living,Kitchen,SUP-030,2021-03-31,,23.53,40.62,Active,0.3185375432615618,12.477067669172929
PRD-00523,113,4958.72,1052.05,298.7,753.3499999999999,LEG-100522,AUR-000523,Solara Travel Product 523,Mira,Sport & Lifestyle,Travel,SUP-011,2020-10-05,,34.87,45.43,Active,0.15192428691275164,6.666814159292034
PRD-00524,90,3523.7599999999998,590.2399999999999,317.38,272.8599999999999,LEG-100523,AUR-000524,Luma Fitness Product 524,Pulse,Sport & Lifestyle,Fitness,SUP-010,2023-07-25,,32.65,40.69,Active,0.07743433150952389,3.031777777777777
PRD-00525,141,8309.890000000001,2608.7500000000005,587.72,2021.0300000000004,LEG-100524,AUR-000525,Pulse Fitness Product 525,Luma,Sport & Lifestyle,Fitness,SUP-031,2021-11-18,,40.39,60.59,Active,0.24320779216090707,14.333546099290784
PRD-00526,96,5077.58,844.4599999999999,109.00999999999999,735.4499999999999,LEG-100525,AUR-000526,Solara Chargers Product 526,Pulse,Electronics & Accessories,Chargers,SUP-042,2024-07-02,,44.05,54.51,Active,0.14484262187892658,7.660937499999999
PRD-00527,117,13418.25,2506.45,699.12,1807.3299999999997,LEG-100526,AUR-000527,Orion Computer Product 527,Vela,Electronics & Accessories,Computer Accessories,SUP-010,2024-01-14,2025-07-17,93.59,120.02,Discontinued,0.13469193076593444,15.447264957264954
PRD-00528,128,14234.17,4316.040000000001,342.03000000000003,3974.0100000000007,LEG-100527,AUR-000528,Nova Home Product 528,Luma,Home & Living,Home Décor,SUP-014,2021-08-18,,76.87,114.01,Active,0.27918803836121114,31.046953125000005
PRD-00529,127,11101.96,4046.1799999999994,447.29999999999995,3598.879999999999,LEG-100528,AUR-000529,Mira Bedding Product 529,Solara,Home & Living,Bedding,SUP-053,2021-05-07,2023-03-04,55.8,89.46,Discontinued,0.3241661832685399,28.337637795275583
PRD-00530,120,10518.66,3005.4499999999994,1392.98,1612.4699999999991,LEG-100529,AUR-000530,Vela Footwear Product 530,Mira,Fashion & Accessories,Footwear,SUP-040,2025-08-12,2027-01-19,62.73,90.6,Discontinued,0.1532961422842833,13.437249999999993
PRD-00531,94,13971.67,7204.84,293.14,6911.7,LEG-100530,AUR-000531,Nova Fragrance Product 531,Nova,Beauty & Personal Care,Fragrance,SUP-021,2022-02-18,,71.77,152.28,Active,0.4946939055961098,73.52872340425532
PRD-00532,111,8628.73,2161.23,597.1800000000001,1564.05,LEG-100531,AUR-000532,Vela Audio Product 532,Solara,Electronics & Accessories,Audio,SUP-019,2020-02-23,,58.06,81.25,Active,0.18126074173140197,14.09054054054054
PRD-00533,112,11684.230000000001,5909.150000000001,1013.5600000000001,4895.59,LEG-100532,AUR-000533,Solara Men's Product 533,Pulse,Fashion & Accessories,Men's Clothing,SUP-066,2026-06-17,2029-02-25,51.21,107.54,Discontinued,0.41899123861820586,43.710625
PRD-00534,144,7724.22,2797.3399999999997,647.58,2149.7599999999998,LEG-100533,AUR-000534,Orion Footwear Product 534,Luma,Fashion & Accessories,Footwear,SUP-004,2023-07-10,,34.26,55.47,Active,0.27831418576891903,14.928888888888887
PRD-00535,97,13842.24,2197.7700000000004,147.18,2050.5900000000006,LEG-100534,AUR-000535,Vela Cosmetics Product 535,Nova,Beauty & Personal Care,Cosmetics,SUP-060,2020-12-18,,119.81,147.18,Active,0.14814004091823293,21.140103092783512
PRD-00536,107,18692.66,5288.23,1066.36,4221.87,LEG-100535,AUR-000536,Nova Men's Product 536,Aurelia Select,Fashion & Accessories,Men's Clothing,SUP-008,2020-01-08,,125.48,179.22,Active,0.22585710112953425,39.45672897196262
PRD-00537,108,11642.84,2192.66,510.6,1682.0599999999997,LEG-100536,AUR-000537,Vela Home Product 537,Pulse,Home & Living,Home Décor,SUP-048,2023-02-25,2025-04-10,86.59,112.22,Discontinued,0.14447162376189998,15.574629629629626
PRD-00538,128,12010.06,4169.919999999999,568.45,3601.4699999999993,LEG-100537,AUR-000538,Nova Footwear Product 538,Aurelia Select,Fashion & Accessories,Footwear,SUP-009,2026-03-18,2027-12-07,61.04,96.35,Discontinued,0.29987110805441436,28.136484374999995
PRD-00539,136,15860.390000000001,5486.400000000001,240.4,5246.000000000001,LEG-100538,AUR-000539,Luma Bedding Product 539,Nova,Home & Living,Bedding,SUP-043,2022-10-13,,76.22,120.2,Active,0.33076109729962505,38.57352941176471
PRD-00540,103,9545.89,3418.3900000000003,1362.01,2056.38,LEG-100539,AUR-000540,Mira Women's Product 540,Aurelia Select,Fashion & Accessories,Women's Clothing,SUP-022,2024-10-08,,59.8,94.42,Active,0.21542045843813412,19.96485436893204
PRD-00541,104,15986.189999999999,7565.709999999999,628.17,6937.539999999999,LEG-100540,AUR-000541,Pulse Travel Product 541,Mira,Sport & Lifestyle,Travel,SUP-004,2025-08-24,,81.09,161.07,Active,0.4339708210649316,66.70711538461538
PRD-00542,112,9169.59,4812.510000000001,157.58,4654.93,LEG-100541,AUR-000542,Luma Cosmetics Product 542,Solara,Beauty & Personal Care,Cosmetics,SUP-028,2021-06-28,,39.07,85.18,Active,0.5076486516845355,41.561875
PRD-00543,102,6040.23,1846.4099999999999,320.09,1526.3199999999997,LEG-100542,AUR-000543,Orion Kitchen Product 543,Mira,Home & Living,Kitchen,SUP-020,2021-03-23,,41.35,61.26,Active,0.25269236436360865,14.963921568627448
PRD-00544,119,5985.68,1261.3500000000001,800.01,461.34000000000003,LEG-100543,AUR-000544,Orion Men's Product 544,Mira,Fashion & Accessories,Men's Clothing,SUP-053,2023-05-01,,39.5,52.46,Active,0.07707394982692026,3.876806722689076
PRD-00545,115,16596.48,4680.080000000001,1258.69,3421.3900000000012,LEG-100544,AUR-000545,Aurelia Select Travel Product 545,Nova,Sport & Lifestyle,Travel,SUP-036,2024-06-07,,104.15,150.74,Active,0.20615154538793776,29.75121739130436
PRD-00546,84,3752.9399999999996,1052.8199999999997,44.29,1008.5299999999997,LEG-100545,AUR-000546,Pulse Haircare Product 546,Vela,Beauty & Personal Care,Haircare,SUP-068,2020-08-30,,32.0,46.62,Active,0.26873064850490547,12.00630952380952
PRD-00547,100,15211.84,7494.01,556.06,6937.950000000001,LEG-100546,AUR-000547,Pulse Furniture Product 547,Solara,Home & Living,Furniture,SUP-062,2025-08-08,,77.37,158.87,Active,0.45608880976923244,69.37950000000001
PRD-00548,144,20305.54,6859.2800000000025,777.0400000000001,6082.240000000002,LEG-100547,AUR-000548,Solara Travel Product 548,Solara,Sport & Lifestyle,Travel,SUP-050,2023-08-21,,93.39,146.61,Active,0.2995359887006207,42.23777777777779
PRD-00549,113,14872.77,6953.5700000000015,663.12,6290.450000000002,LEG-100548,AUR-000549,Aurelia Select Smart Product 549,Solara,Electronics & Accessories,Smart Devices,SUP-029,2020-10-24,,70.56,135.33,Active,0.4229508020362045,55.667699115044265
PRD-00550,112,2922.84,1191.0300000000002,287.73,903.3000000000002,LEG-100549,AUR-000550,Aurelia Select Footwear Product 550,Mira,Fashion & Accessories,Footwear,SUP-068,2022-09-25,,15.38,27.6,Active,0.30904873342365646,8.065178571428573
PRD-00551,132,30329.66,6225.159999999998,2147.54,4077.619999999998,LEG-100550,AUR-000551,Luma Smart Product 551,Nova,Electronics & Accessories,Smart Devices,SUP-032,2024-09-08,,182.3,239.95,Active,0.13444331390460684,30.89106060606059
PRD-00552,108,6055.5,1256.6000000000004,379.02,877.5800000000003,LEG-100551,AUR-000552,Aurelia Select Kitchen Product 552,Vela,Home & Living,Kitchen,SUP-050,2022-12-14,2024-10-26,43.98,58.31,Discontinued,0.14492279745685743,8.125740740740744
PRD-00553,124,13150.119999999999,3344.8299999999995,657.77,2687.0599999999995,LEG-100552,AUR-000553,Luma Smart Product 553,Vela,Electronics & Accessories,Smart Devices,SUP-041,2021-09-13,2022-04-13,79.16,109.63,Discontinued,0.2043372988231286,21.669838709677414
PRD-00554,111,2020.0400000000002,508.3100000000001,129.89000000000001,378.42000000000013,LEG-100553,AUR-000554,Solara Audio Product 554,Luma,Electronics & Accessories,Audio,SUP-025,2025-06-01,,13.68,19.03,Active,0.18733292410051292,3.4091891891891906
PRD-00555,103,3242.78,963.6800000000001,146.88,816.8000000000001,LEG-100554,AUR-000555,Luma Fragrance Product 555,Mira,Beauty & Personal Care,Fragrance,SUP-005,2020-03-19,,22.19,32.64,Active,0.2518826439043043,7.930097087378641
PRD-00556,113,1884.41,520.1800000000002,189.65,330.53000000000014,LEG-100555,AUR-000556,Vela Women's Product 556,Vela,Fashion & Accessories,Women's Clothing,SUP-003,2022-02-23,2022-11-03,12.07,17.28,Discontinued,0.17540238058596597,2.925044247787612
PRD-00557,143,6209.7699999999995,2729.48,334.72,2394.7599999999998,LEG-100556,AUR-000557,Aurelia Select Travel Product 557,Solara,Sport & Lifestyle,Travel,SUP-026,2023-12-09,,24.35,45.08,Active,0.3856439127375088,16.746573426573423
PRD-00558,135,10604.28,3726.8800000000006,753.9399999999999,2972.9400000000005,LEG-100557,AUR-000558,Luma Kitchen Product 558,Solara,Home & Living,Kitchen,SUP-008,2026-07-05,,51.08,81.95,Active,0.28035283866514277,22.021777777777782
PRD-00559,126,17181.1,7673.88,1608.08,6065.8,LEG-100558,AUR-000559,Luma Men's Product 559,Nova,Fashion & Accessories,Men's Clothing,SUP-068,2024-10-26,,75.75,141.06,Active,0.3530507359831443,48.141269841269846
PRD-00560,107,18493.44,8081.0599999999995,1300.32,6780.74,LEG-100559,AUR-000560,Solara Audio Product 560,Pulse,Electronics & Accessories,Audio,SUP-013,2025-07-19,,96.85,180.6,Active,0.3666565008997785,63.37140186915887
PRD-00561,117,23571.38,11785.230000000001,1724.3600000000001,10060.87,LEG-100560,AUR-000561,Solara Chargers Product 561,Luma,Electronics & Accessories,Chargers,SUP-021,2023-03-28,,100.44,210.93,Active,0.42682566739834493,85.99034188034189
PRD-00562,98,7765.74,1390.9299999999998,41.59,1349.3399999999997,LEG-100561,AUR-000562,Solara Cosmetics Product 562,Luma,Beauty & Personal Care,Cosmetics,SUP-046,2020-08-14,,65.34,83.19,Active,0.1737554952908544,13.768775510204078
PRD-00563,143,24497.519999999997,11213.439999999999,1401.35,9812.089999999998,LEG-100562,AUR-000563,Pulse Home Product 563,Orion,Home & Living,Home Décor,SUP-038,2024-11-09,,93.72,175.17,Active,0.4005340132388911,68.61601398601397
PRD-00564,121,3907.67,723.3699999999999,133.87,589.4999999999999,LEG-100563,AUR-000564,Aurelia Select Home Product 564,Pulse,Home & Living,Home Décor,SUP-005,2025-04-02,,26.23,33.47,Active,0.1508571604050495,4.87190082644628
PRD-00565,109,9256.6,1418.6299999999997,521.9300000000001,896.6999999999997,LEG-100564,AUR-000565,Vela Kitchen Product 565,Nova,Home & Living,Kitchen,SUP-064,2024-05-01,,71.76,89.22,Active,0.0968714214722468,8.226605504587154
PRD-00566,123,13717.1,4316.63,1032.83,3283.7999999999997,LEG-100565,AUR-000566,Nova Kitchen Product 566,Vela,Home & Living,Kitchen,SUP-045,2022-12-11,,76.9,116.05,Active,0.23939462422815316,26.697560975609754
PRD-00567,113,13239.0,6570.299999999999,300.75,6269.549999999999,LEG-100566,AUR-000567,Nova Smart Product 567,Solara,Electronics & Accessories,Smart Devices,SUP-058,2026-01-09,,58.87,120.3,Active,0.47356673464763194,55.482743362831854
PRD-00568,125,10070.99,3029.379999999999,1616.42,1412.9599999999994,LEG-100567,AUR-000568,Vela Footwear Product 568,Vela,Fashion & Accessories,Footwear,SUP-009,2022-10-19,,56.31,84.63,Active,0.14030001022739566,11.303679999999995
PRD-00569,119,8183.05,1833.2600000000004,518.6700000000001,1314.5900000000004,LEG-100568,AUR-000569,Nova Chargers Product 569,Aurelia Select,Electronics & Accessories,Chargers,SUP-007,2025-01-14,,53.54,70.09,Active,0.16064792467356306,11.04697478991597
PRD-00570,104,14137.18,6464.51,71.22,6393.29,LEG-100569,AUR-000570,Pulse Cosmetics Product 570,Luma,Beauty & Personal Care,Cosmetics,SUP-053,2022-04-24,,73.38,142.44,Active,0.45223234053750466,61.473942307692305
PRD-00571,90,45673.74,20476.369999999995,0.0,20476.369999999995,LEG-100570,AUR-000571,Solara Cosmetics Product 571,Pulse,Beauty & Personal Care,Cosmetics,SUP-013,2023-04-07,,280.48,529.55,Active,0.4483182239947943,227.51522222222218
PRD-00572,118,7678.08,2597.8300000000004,99.01,2498.82,LEG-100571,AUR-000572,Luma Haircare Product 572,Mira,Beauty & Personal Care,Haircare,SUP-010,2026-05-11,,42.69,68.28,Active,0.3254485496374094,21.176440677966102
PRD-00573,116,12513.550000000001,4568.410000000001,1102.14,3466.270000000001,LEG-100572,AUR-000573,Aurelia Select Footwear Product 573,Solara,Fashion & Accessories,Footwear,SUP-034,2022-01-29,,68.26,113.04,Active,0.2770013305576755,29.88163793103449
PRD-00574,107,60405.27,22176.539999999997,4505.18,17671.359999999997,LEG-100573,AUR-000574,Solara Women's Product 574,Luma,Fashion & Accessories,Women's Clothing,SUP-049,2021-09-24,,362.41,592.79,Active,0.292546660250008,165.15289719626165
PRD-00575,143,7747.48,2963.8199999999997,577.62,2386.2,LEG-100574,AUR-000575,Nova Furniture Product 575,Solara,Home & Living,Furniture,SUP-062,2021-03-09,2023-07-06,33.58,56.08,Discontinued,0.3079969228704043,16.686713286713285
PRD-00576,105,8261.65,1989.2499999999995,648.96,1340.2899999999995,LEG-100575,AUR-000576,Luma Bags Product 576,Pulse,Fashion & Accessories,Bags,SUP-021,2020-06-16,2022-06-09,59.69,82.41,Discontinued,0.1622303050843354,12.764666666666661
PRD-00577,97,4838.26,2357.3,262.97,2094.3300000000004,LEG-100576,AUR-000577,Solara Women's Product 577,Vela,Fashion & Accessories,Women's Clothing,SUP-025,2021-09-12,,25.72,52.59,Active,0.43286842790590013,21.591030927835057
PRD-00578,102,5494.02,2347.1800000000003,51.7,2295.48,LEG-100577,AUR-000578,Orion Fragrance Product 578,Orion,Beauty & Personal Care,Fragrance,SUP-031,2021-03-22,,30.98,55.89,Active,0.4178142780696102,22.50470588235294
