inventory_date,product_id,location_id,opening_stock,stock_received,units_sold,units_reserved,stock_adjustment,closing_stock,reorder_point,safety_stock,demand_lag_1,demand_lag_7,demand_lag_14,demand_roll_7,next_demand,next_stockout
2024-08-05,PRD-00361,STR-027,45,3,3,0,1,46,11,6,9.0,7.0,1.0,5.714285714285714,4.0,0
2024-08-12,PRD-00361,STR-027,46,7,4,0,0,49,11,6,3.0,6.0,8.0,5.142857142857143,3.0,0
2024-08-19,PRD-00361,STR-027,49,6,3,0,0,52,12,7,4.0,3.0,3.0,4.857142857142857,7.0,0
2024-08-26,PRD-00361,STR-027,52,0,7,0,1,46,13,7,3.0,5.0,9.0,4.857142857142857,3.0,0
2024-09-02,PRD-00361,STR-027,46,1,3,0,0,44,11,6,7.0,5.0,5.0,5.142857142857143,4.0,0
2024-09-09,PRD-00361,STR-027,44,2,4,0,1,43,11,6,3.0,5.0,4.0,4.857142857142857,3.0,0
2024-09-16,PRD-00361,STR-027,43,2,3,0,0,42,10,6,4.0,9.0,4.0,4.714285714285714,7.0,0
2024-09-23,PRD-00361,STR-027,42,1,7,0,2,38,10,6,3.0,3.0,7.0,3.857142857142857,6.0,0
2024-09-30,PRD-00361,STR-027,38,4,6,0,-1,35,9,5,7.0,4.0,6.0,4.428571428571429,5.0,0
2024-10-07,PRD-00361,STR-027,35,5,5,0,0,35,8,5,6.0,3.0,3.0,4.714285714285714,3.0,0
2024-10-14,PRD-00361,STR-027,35,4,3,0,1,37,8,5,5.0,7.0,5.0,5.0,3.0,0
2024-10-21,PRD-00361,STR-027,37,4,3,0,0,38,9,5,3.0,3.0,5.0,4.428571428571429,10.0,0
2024-10-28,PRD-00361,STR-027,38,2,10,0,1,31,9,5,3.0,4.0,5.0,4.428571428571429,11.0,0
2024-11-04,PRD-00361,STR-027,31,0,11,0,1,21,7,4,10.0,3.0,9.0,5.285714285714286,4.0,0
2024-11-11,PRD-00361,STR-027,21,0,4,0,0,17,5,3,11.0,7.0,3.0,6.428571428571429,10.0,0
2024-11-18,PRD-00361,STR-027,17,4,10,0,0,11,5,3,4.0,6.0,4.0,6.0,8.0,0
2024-11-25,PRD-00361,STR-027,11,2,8,0,0,5,5,3,10.0,5.0,3.0,6.571428571428571,5.0,0
2024-12-02,PRD-00361,STR-027,5,1,5,0,1,2,5,3,8.0,3.0,7.0,7.0,4.0,0
2024-12-09,PRD-00361,STR-027,2,2,4,0,2,2,5,3,5.0,3.0,3.0,7.285714285714286,3.0,0
2024-12-16,PRD-00361,STR-027,2,1,3,0,1,1,5,3,4.0,10.0,4.0,7.428571428571429,3.0,0
2024-12-23,PRD-00361,STR-027,1,2,3,0,2,2,5,3,3.0,11.0,3.0,6.428571428571429,3.0,1
2024-12-30,PRD-00361,STR-027,2,1,3,0,0,0,5,3,3.0,4.0,7.0,5.285714285714286,0.0,1
2025-01-06,PRD-00361,STR-027,0,0,0,0,0,0,5,3,3.0,10.0,6.0,5.142857142857143,1.0,0
2025-01-13,PRD-00361,STR-027,0,1,1,0,2,2,5,3,0.0,8.0,5.0,3.7142857142857144,4.0,1
2025-01-20,PRD-00361,STR-027,2,2,4,0,0,0,5,3,1.0,5.0,3.0,2.7142857142857144,0.0,1
2025-01-27,PRD-00361,STR-027,0,0,0,0,0,0,5,3,4.0,4.0,3.0,2.5714285714285716,3.0,1
2025-02-03,PRD-00361,STR-027,0,3,3,0,0,0,5,3,0.0,3.0,10.0,2.0,1.0,1
2025-02-10,PRD-00361,STR-027,0,1,1,0,0,0,5,3,3.0,3.0,11.0,2.0,4.0,1
2025-02-17,PRD-00361,STR-027,0,4,4,0,0,0,5,3,1.0,3.0,4.0,1.7142857142857142,4.0,1
2025-02-24,PRD-00361,STR-027,0,4,4,0,0,0,5,3,4.0,0.0,10.0,1.8571428571428572,1.0,0
2025-03-03,PRD-00361,STR-027,0,1,1,0,1,1,5,3,4.0,1.0,8.0,2.4285714285714284,4.0,1
2025-03-10,PRD-00361,STR-027,1,3,4,0,0,0,5,3,1.0,4.0,5.0,2.4285714285714284,1.0,1
2025-03-17,PRD-00361,STR-027,0,1,1,0,0,0,5,3,4.0,0.0,4.0,2.4285714285714284,2.0,1
2025-03-24,PRD-00361,STR-027,0,2,2,0,0,0,5,3,1.0,3.0,3.0,2.5714285714285716,1.0,1
2025-03-31,PRD-00361,STR-027,0,1,1,0,0,0,5,3,2.0,1.0,3.0,2.4285714285714284,0.0,1
2025-04-07,PRD-00361,STR-027,0,0,0,0,0,0,5,3,1.0,4.0,3.0,2.4285714285714284,3.0,1
2025-04-14,PRD-00361,STR-027,0,3,3,0,0,0,5,3,0.0,4.0,0.0,1.8571428571428572,2.0,0
2025-04-21,PRD-00361,STR-027,0,2,2,0,1,1,5,3,3.0,1.0,1.0,1.7142857142857142,2.0,1
2025-04-28,PRD-00361,STR-027,1,1,2,0,0,0,5,3,2.0,4.0,4.0,1.8571428571428572,1.0,0
2025-05-05,PRD-00361,STR-027,0,2,1,0,0,1,5,3,2.0,1.0,0.0,1.5714285714285714,3.0,0
2025-05-12,PRD-00361,STR-027,1,3,3,0,0,1,5,3,1.0,2.0,3.0,1.5714285714285714,3.0,1
2025-05-19,PRD-00361,STR-027,1,4,3,0,-2,0,5,3,3.0,1.0,1.0,1.7142857142857142,0.0,1
2025-05-26,PRD-00361,STR-027,0,0,0,0,0,0,5,3,3.0,0.0,4.0,2.0,1.0,1
2025-06-02,PRD-00361,STR-027,0,1,1,0,0,0,5,3,0.0,3.0,4.0,2.0,1.0,0
2025-06-09,PRD-00361,STR-027,0,1,1,0,1,1,5,3,1.0,2.0,1.0,1.7142857142857142,4.0,1
2025-06-16,PRD-00361,STR-027,1,3,4,0,0,0,5,3,1.0,2.0,4.0,1.5714285714285714,0.0,1
2025-06-23,PRD-00361,STR-027,0,0,0,0,0,0,5,3,4.0,1.0,1.0,1.8571428571428572,3.0,1
2025-06-30,PRD-00361,STR-027,0,3,3,0,0,0,5,3,0.0,3.0,2.0,1.7142857142857142,1.0,0
2025-07-07,PRD-00361,STR-027,0,1,1,0,1,1,5,3,3.0,3.0,1.0,1.7142857142857142,3.0,0
2025-07-14,PRD-00361,STR-027,1,2,3,0,1,1,5,3,1.0,0.0,0.0,1.4285714285714286,3.0,1
2025-07-21,PRD-00361,STR-027,1,2,3,0,0,0,5,3,3.0,1.0,3.0,1.8571428571428572,4.0,1
2025-07-28,PRD-00361,STR-027,0,4,4,0,0,0,5,3,3.0,1.0,2.0,2.142857142857143,3.0,1
2025-08-04,PRD-00361,STR-027,0,3,3,0,0,0,5,3,4.0,4.0,2.0,2.5714285714285716,2.0,1
2025-08-11,PRD-00361,STR-027,0,2,2,0,0,0,5,3,3.0,0.0,1.0,2.4285714285714284,2.0,1
2025-08-18,PRD-00361,STR-027,0,2,2,0,0,0,5,3,2.0,3.0,3.0,2.7142857142857144,3.0,0
2025-08-25,PRD-00361,STR-027,0,4,3,0,0,1,5,3,2.0,1.0,3.0,2.5714285714285716,2.0,1
2025-09-01,PRD-00361,STR-027,1,1,2,0,0,0,5,3,3.0,3.0,0.0,2.857142857142857,6.0,1
2025-09-08,PRD-00361,STR-027,0,6,6,0,0,0,5,3,2.0,3.0,1.0,2.7142857142857144,1.0,0
2025-09-15,PRD-00361,STR-027,0,1,1,0,1,1,5,3,6.0,4.0,1.0,3.142857142857143,3.0,1
2025-09-22,PRD-00361,STR-027,1,2,3,0,0,0,5,3,1.0,3.0,4.0,2.7142857142857144,4.0,1
2025-09-29,PRD-00361,STR-027,0,4,4,0,0,0,5,3,3.0,2.0,0.0,2.7142857142857144,0.0,1
2025-10-06,PRD-00361,STR-027,0,0,0,0,0,0,5,3,4.0,2.0,3.0,3.0,3.0,1
2025-10-13,PRD-00361,STR-027,0,3,3,0,0,0,5,3,0.0,3.0,1.0,2.7142857142857144,5.0,0
2025-10-20,PRD-00361,STR-027,0,6,5,0,0,1,5,3,3.0,2.0,3.0,2.7142857142857144,3.0,1
2025-10-27,PRD-00361,STR-027,1,2,3,0,0,0,5,3,5.0,6.0,3.0,3.142857142857143,3.0,1
2025-11-03,PRD-00361,STR-027,0,3,3,0,0,0,5,3,3.0,1.0,4.0,2.7142857142857144,0.0,1
2025-11-10,PRD-00361,STR-027,0,0,0,0,0,0,5,3,3.0,3.0,3.0,3.0,4.0,0
2025-11-17,PRD-00361,STR-027,0,4,4,0,2,2,5,3,0.0,4.0,2.0,2.5714285714285716,2.0,1
2025-11-24,PRD-00361,STR-027,2,0,2,0,0,0,5,3,4.0,0.0,2.0,2.5714285714285716,2.0,0
2025-12-01,PRD-00361,STR-027,0,2,2,0,1,1,5,3,2.0,3.0,3.0,2.857142857142857,2.0,0
2025-12-08,PRD-00361,STR-027,1,1,2,0,2,2,5,3,2.0,5.0,2.0,2.7142857142857144,2.0,1
2025-12-15,PRD-00361,STR-027,2,0,2,0,0,0,5,3,2.0,3.0,6.0,2.2857142857142856,1.0,1
2025-12-22,PRD-00361,STR-027,0,1,1,0,0,0,5,3,2.0,3.0,1.0,2.142857142857143,3.0,1
2025-12-29,PRD-00361,STR-027,0,3,3,0,0,0,5,3,1.0,0.0,3.0,1.8571428571428572,0.0,0
2026-01-05,PRD-00361,STR-027,0,0,0,0,2,2,5,3,3.0,4.0,4.0,2.2857142857142856,4.0,1
2026-01-12,PRD-00361,STR-027,2,2,4,0,0,0,5,3,0.0,2.0,0.0,1.7142857142857142,4.0,1
2026-01-19,PRD-00361,STR-027,0,4,4,0,0,0,5,3,4.0,2.0,3.0,2.0,0.0,0
2026-01-26,PRD-00361,STR-027,0,3,0,0,0,3,5,3,4.0,2.0,5.0,2.2857142857142856,6.0,1
2026-02-02,PRD-00361,STR-027,3,4,6,0,-1,0,5,3,0.0,2.0,3.0,2.0,1.0,1
2026-02-09,PRD-00361,STR-027,0,1,1,0,0,0,5,3,6.0,1.0,3.0,2.5714285714285716,3.0,1
2026-02-16,PRD-00361,STR-027,0,3,3,0,0,0,5,3,1.0,3.0,0.0,2.5714285714285716,3.0,1
2026-02-23,PRD-00361,STR-027,0,3,3,0,0,0,5,3,3.0,0.0,4.0,2.5714285714285716,3.0,1
2026-03-02,PRD-00361,STR-027,0,3,3,0,0,0,5,3,3.0,4.0,2.0,3.0,1.0,0
2026-03-09,PRD-00361,STR-027,0,2,1,0,0,1,5,3,3.0,4.0,2.0,2.857142857142857,2.0,0
2026-03-16,PRD-00361,STR-027,1,1,2,0,1,1,5,3,1.0,0.0,2.0,2.4285714285714284,3.0,1
2026-03-23,PRD-00361,STR-027,1,2,3,0,0,0,5,3,2.0,6.0,2.0,2.7142857142857144,3.0,0
2026-03-30,PRD-00361,STR-027,0,4,3,0,0,1,5,3,3.0,1.0,1.0,2.2857142857142856,1.0,1
2026-04-06,PRD-00361,STR-027,1,0,1,0,0,0,5,3,3.0,3.0,3.0,2.5714285714285716,2.0,1
2026-04-13,PRD-00361,STR-027,0,2,2,0,0,0,5,3,1.0,3.0,0.0,2.2857142857142856,4.0,1
2026-04-20,PRD-00361,STR-027,0,4,4,0,0,0,5,3,2.0,3.0,4.0,2.142857142857143,3.0,1
2026-04-27,PRD-00361,STR-027,0,3,3,0,0,0,5,3,4.0,1.0,4.0,2.2857142857142856,2.0,0
2026-05-04,PRD-00361,STR-027,0,2,2,0,1,1,5,3,3.0,2.0,0.0,2.5714285714285716,4.0,0
2026-05-11,PRD-00361,STR-027,1,6,4,0,0,3,5,3,2.0,3.0,6.0,2.5714285714285716,6.0,1
2026-05-18,PRD-00361,STR-027,3,3,6,0,0,0,5,3,4.0,3.0,1.0,2.7142857142857144,5.0,1
2026-05-25,PRD-00361,STR-027,0,5,5,0,0,0,5,3,6.0,1.0,3.0,3.142857142857143,0.0,1
2026-06-01,PRD-00361,STR-027,0,0,0,0,0,0,5,3,5.0,2.0,3.0,3.7142857142857144,3.0,1
2026-06-08,PRD-00361,STR-027,0,3,3,0,0,0,5,3,0.0,4.0,3.0,3.4285714285714284,1.0,1
2026-06-15,PRD-00361,STR-027,0,1,1,0,0,0,5,3,3.0,3.0,1.0,3.2857142857142856,2.0,0
2026-06-22,PRD-00361,STR-027,0,2,2,0,1,1,5,3,1.0,2.0,2.0,3.0,2.0,1
2026-06-29,PRD-00361,STR-027,1,1,2,0,0,0,5,3,2.0,4.0,3.0,3.0,2.0,1
2026-07-06,PRD-00361,STR-027,0,2,2,0,0,0,5,3,2.0,6.0,3.0,2.7142857142857144,0.0,1
2026-07-13,PRD-00361,STR-027,0,0,0,0,0,0,5,3,2.0,5.0,1.0,2.142857142857143,3.0,1
2026-07-20,PRD-00361,STR-027,0,3,3,0,0,0,5,3,0.0,0.0,2.0,1.4285714285714286,3.0,0
2026-07-27,PRD-00361,STR-027,0,3,3,0,1,1,5,3,3.0,3.0,4.0,1.8571428571428572,2.0,1
2026-08-03,PRD-00361,STR-027,1,1,2,0,0,0,5,3,3.0,1.0,3.0,1.8571428571428572,1.0,0
2026-08-10,PRD-00361,STR-027,0,3,1,0,-1,1,5,3,2.0,2.0,2.0,2.0,1.0,1
2026-08-17,PRD-00361,STR-027,1,0,1,0,0,0,5,3,1.0,2.0,4.0,1.8571428571428572,2.0,0
2026-08-24,PRD-00361,STR-027,0,2,2,0,2,2,5,3,1.0,2.0,6.0,1.7142857142857142,4.0,0
2024-02-19,PRD-00361,STR-038,118,0,3,0,2,117,29,17,9.0,7.0,,5.714285714285714,13.0,0
2024-02-26,PRD-00361,STR-038,117,4,13,0,0,108,29,17,3.0,4.0,,5.142857142857143,6.0,0
2024-03-04,PRD-00361,STR-038,108,0,6,0,-2,100,27,16,13.0,2.0,,6.428571428571429,5.0,0
2024-03-11,PRD-00361,STR-038,100,1,5,0,0,96,25,15,6.0,9.0,,7.0,8.0,0
2024-03-18,PRD-00361,STR-038,96,1,8,0,-2,87,24,14,5.0,6.0,,6.428571428571429,3.0,0
2024-03-25,PRD-00361,STR-038,87,1,3,0,2,87,21,13,8.0,3.0,,6.714285714285714,7.0,0
2024-04-01,PRD-00361,STR-038,87,2,7,0,2,84,21,13,3.0,9.0,,6.714285714285714,4.0,0
2024-04-08,PRD-00361,STR-038,84,2,4,0,0,82,21,12,7.0,3.0,7.0,6.428571428571429,3.0,0
2024-04-15,PRD-00361,STR-038,82,3,3,0,0,82,20,12,4.0,13.0,4.0,6.571428571428571,5.0,0
2024-04-22,PRD-00361,STR-038,82,3,5,0,1,81,20,12,3.0,6.0,2.0,5.142857142857143,7.0,0
2024-04-29,PRD-00361,STR-038,81,1,7,0,0,75,20,12,5.0,5.0,9.0,5.0,6.0,0
2024-05-06,PRD-00361,STR-038,75,5,6,0,0,74,18,11,7.0,8.0,6.0,5.285714285714286,5.0,0
2024-05-13,PRD-00361,STR-038,74,2,5,0,1,72,18,11,6.0,3.0,3.0,5.0,8.0,0
2024-05-20,PRD-00361,STR-038,72,1,8,0,2,67,18,10,5.0,7.0,9.0,5.285714285714286,5.0,0
2024-05-27,PRD-00361,STR-038,67,1,5,0,0,63,16,10,8.0,4.0,3.0,5.428571428571429,5.0,0
2024-06-03,PRD-00361,STR-038,63,1,5,0,1,60,15,9,5.0,3.0,13.0,5.571428571428571,8.0,0
2024-06-10,PRD-00361,STR-038,60,1,8,0,1,54,15,9,5.0,5.0,6.0,5.857142857142857,7.0,0
2024-06-17,PRD-00361,STR-038,54,1,7,0,0,48,13,8,8.0,7.0,5.0,6.285714285714286,2.0,0
2024-06-24,PRD-00361,STR-038,48,1,2,0,0,47,12,7,7.0,6.0,8.0,6.285714285714286,5.0,0
2024-07-01,PRD-00361,STR-038,47,2,5,0,0,44,11,7,2.0,5.0,3.0,5.714285714285714,3.0,0
2024-07-08,PRD-00361,STR-038,44,3,3,0,0,44,11,6,5.0,8.0,7.0,5.714285714285714,6.0,0
2024-07-15,PRD-00361,STR-038,44,2,6,0,1,41,11,6,3.0,5.0,4.0,5.0,1.0,0
2024-07-22,PRD-00361,STR-038,41,4,1,0,1,45,10,6,6.0,5.0,3.0,5.142857142857143,5.0,0
2024-07-29,PRD-00361,STR-038,45,2,5,0,0,42,11,6,1.0,8.0,5.0,4.571428571428571,5.0,0
2024-08-05,PRD-00361,STR-038,42,2,5,0,-2,37,10,6,5.0,7.0,7.0,4.142857142857143,6.0,0
2024-08-12,PRD-00361,STR-038,37,2,6,0,0,33,9,5,5.0,2.0,6.0,3.857142857142857,6.0,0
2024-08-19,PRD-00361,STR-038,33,2,6,0,2,31,8,4,6.0,5.0,5.0,4.428571428571429,12.0,0
2024-08-26,PRD-00361,STR-038,31,1,12,0,1,21,7,4,6.0,3.0,8.0,4.571428571428571,6.0,0
2024-09-02,PRD-00361,STR-038,21,1,6,0,1,17,5,3,12.0,6.0,5.0,5.857142857142857,2.0,0
2024-09-09,PRD-00361,STR-038,17,2,2,0,2,19,5,3,6.0,1.0,5.0,5.857142857142857,4.0,0
2024-09-16,PRD-00361,STR-038,19,4,4,0,0,19,5,3,2.0,5.0,8.0,6.0,5.0,0
2024-09-23,PRD-00361,STR-038,19,1,5,0,0,15,5,3,4.0,5.0,7.0,5.857142857142857,7.0,0
2024-09-30,PRD-00361,STR-038,15,2,7,0,0,10,5,3,5.0,6.0,2.0,5.857142857142857,9.0,0
2024-10-07,PRD-00361,STR-038,10,6,9,0,0,7,5,3,7.0,6.0,5.0,6.0,2.0,0
2024-10-14,PRD-00361,STR-038,7,2,2,0,-1,6,5,3,9.0,12.0,3.0,6.428571428571429,2.0,0
2024-10-21,PRD-00361,STR-038,6,2,2,0,0,6,5,3,2.0,6.0,6.0,5.0,4.0,0
2024-10-28,PRD-00361,STR-038,6,4,4,0,1,7,5,3,2.0,2.0,1.0,4.428571428571429,4.0,0
2024-11-04,PRD-00361,STR-038,7,0,4,0,0,3,5,3,4.0,4.0,5.0,4.714285714285714,5.0,0
2024-11-11,PRD-00361,STR-038,3,4,5,0,1,3,5,3,4.0,5.0,5.0,4.714285714285714,5.0,1
2024-11-18,PRD-00361,STR-038,3,2,5,0,0,0,5,3,5.0,7.0,6.0,4.714285714285714,2.0,0
2024-11-25,PRD-00361,STR-038,0,2,2,0,1,1,5,3,5.0,9.0,6.0,4.428571428571429,3.0,0
2024-12-02,PRD-00361,STR-038,1,4,3,0,2,4,5,3,2.0,2.0,12.0,3.4285714285714284,7.0,1
2024-12-09,PRD-00361,STR-038,4,3,7,0,0,0,5,3,3.0,2.0,6.0,3.5714285714285716,4.0,0
2024-12-16,PRD-00361,STR-038,0,4,4,0,2,2,5,3,7.0,4.0,2.0,4.285714285714286,5.0,1
2024-12-23,PRD-00361,STR-038,2,3,5,0,0,0,5,3,4.0,4.0,4.0,4.285714285714286,3.0,0
2024-12-30,PRD-00361,STR-038,0,4,3,0,0,1,5,3,5.0,5.0,5.0,4.428571428571429,3.0,1
2025-01-06,PRD-00361,STR-038,1,2,3,0,0,0,5,3,3.0,5.0,7.0,4.142857142857143,1.0,1
2025-01-13,PRD-00361,STR-038,0,1,1,0,0,0,5,3,3.0,2.0,9.0,3.857142857142857,1.0,0
2025-01-20,PRD-00361,STR-038,0,1,1,0,1,1,5,3,1.0,3.0,2.0,3.7142857142857144,6.0,0
2025-01-27,PRD-00361,STR-038,1,5,6,0,2,2,5,3,1.0,7.0,2.0,3.4285714285714284,6.0,1
2025-02-03,PRD-00361,STR-038,2,4,6,0,0,0,5,3,6.0,4.0,4.0,3.2857142857142856,2.0,0
2025-02-10,PRD-00361,STR-038,0,3,2,0,0,1,5,3,6.0,5.0,4.0,3.5714285714285716,3.0,0
2025-02-17,PRD-00361,STR-038,1,3,3,0,2,3,5,3,2.0,3.0,5.0,3.142857142857143,2.0,0
2025-02-24,PRD-00361,STR-038,3,1,2,0,0,2,5,3,3.0,3.0,5.0,3.142857142857143,3.0,0
2025-03-03,PRD-00361,STR-038,2,2,3,0,0,1,5,3,2.0,1.0,2.0,3.0,2.0,0
2025-03-10,PRD-00361,STR-038,1,1,2,0,1,1,5,3,3.0,1.0,3.0,3.2857142857142856,4.0,1
2025-03-17,PRD-00361,STR-038,1,3,4,0,0,0,5,3,2.0,6.0,7.0,3.4285714285714284,3.0,1
2025-03-24,PRD-00361,STR-038,0,3,3,0,0,0,5,3,4.0,6.0,4.0,3.142857142857143,4.0,1
2025-03-31,PRD-00361,STR-038,0,4,4,0,0,0,5,3,3.0,2.0,5.0,2.7142857142857144,3.0,1
2025-04-07,PRD-00361,STR-038,0,3,3,0,0,0,5,3,4.0,3.0,3.0,3.0,0.0,1
2025-04-14,PRD-00361,STR-038,0,0,0,0,0,0,5,3,3.0,2.0,3.0,3.0,1.0,1
2025-04-21,PRD-00361,STR-038,0,1,1,0,0,0,5,3,0.0,3.0,1.0,2.7142857142857144,3.0,1
2025-04-28,PRD-00361,STR-038,0,3,3,0,0,0,5,3,1.0,2.0,1.0,2.4285714285714284,2.0,1
2025-05-05,PRD-00361,STR-038,0,2,2,0,0,0,5,3,3.0,4.0,6.0,2.5714285714285716,4.0,1
2025-05-12,PRD-00361,STR-038,0,4,4,0,0,0,5,3,2.0,3.0,6.0,2.2857142857142856,2.0,1
2025-05-19,PRD-00361,STR-038,0,2,2,0,0,0,5,3,4.0,4.0,2.0,2.4285714285714284,2.0,1
2025-05-26,PRD-00361,STR-038,0,2,2,0,0,0,5,3,2.0,3.0,3.0,2.142857142857143,2.0,0
2025-06-02,PRD-00361,STR-038,0,2,2,0,1,1,5,3,2.0,0.0,2.0,2.0,5.0,1
2025-06-09,PRD-00361,STR-038,1,4,5,0,0,0,5,3,2.0,1.0,3.0,2.2857142857142856,3.0,1
2025-06-16,PRD-00361,STR-038,0,3,3,0,0,0,5,3,5.0,3.0,2.0,2.857142857142857,3.0,1
2025-06-23,PRD-00361,STR-038,0,3,3,0,0,0,5,3,3.0,2.0,4.0,2.857142857142857,1.0,1
2025-06-30,PRD-00361,STR-038,0,1,1,0,0,0,5,3,3.0,4.0,3.0,3.0,2.0,1
2025-07-07,PRD-00361,STR-038,0,2,2,0,0,0,5,3,1.0,2.0,4.0,2.5714285714285716,1.0,1
2025-07-14,PRD-00361,STR-038,0,1,1,0,0,0,5,3,2.0,2.0,3.0,2.5714285714285716,1.0,0
2025-07-21,PRD-00361,STR-038,0,1,1,0,1,1,5,3,1.0,2.0,0.0,2.4285714285714284,4.0,1
2025-07-28,PRD-00361,STR-038,1,3,4,0,0,0,5,3,1.0,5.0,1.0,2.2857142857142856,2.0,1
2025-08-04,PRD-00361,STR-038,0,2,2,0,0,0,5,3,4.0,3.0,3.0,2.142857142857143,2.0,1
2025-08-11,PRD-00361,STR-038,0,2,2,0,0,0,5,3,2.0,3.0,2.0,2.0,1.0,1
2025-08-18,PRD-00361,STR-038,0,1,1,0,0,0,5,3,2.0,1.0,4.0,1.8571428571428572,0.0,0
2025-08-25,PRD-00361,STR-038,0,0,0,0,1,1,5,3,1.0,2.0,2.0,1.8571428571428572,3.0,1
2025-09-01,PRD-00361,STR-038,1,2,3,0,0,0,5,3,0.0,1.0,2.0,1.5714285714285714,5.0,1
2025-09-08,PRD-00361,STR-038,0,5,5,0,0,0,5,3,3.0,1.0,2.0,1.8571428571428572,4.0,1
2025-09-15,PRD-00361,STR-038,0,4,4,0,0,0,5,3,5.0,4.0,5.0,2.4285714285714284,1.0,0
2025-09-22,PRD-00361,STR-038,0,1,1,0,2,2,5,3,4.0,2.0,3.0,2.4285714285714284,2.0,1
2025-09-29,PRD-00361,STR-038,2,0,2,0,0,0,5,3,1.0,2.0,3.0,2.2857142857142856,1.0,0
2025-10-06,PRD-00361,STR-038,0,1,1,0,1,1,5,3,2.0,1.0,1.0,2.2857142857142856,2.0,1
2025-10-13,PRD-00361,STR-038,1,1,2,0,0,0,5,3,1.0,0.0,2.0,2.2857142857142856,1.0,1
2025-10-20,PRD-00361,STR-038,0,1,1,0,0,0,5,3,2.0,3.0,1.0,2.5714285714285716,3.0,0
2025-10-27,PRD-00361,STR-038,0,4,3,0,0,1,5,3,1.0,5.0,1.0,2.2857142857142856,4.0,1
2025-11-03,PRD-00361,STR-038,1,3,4,0,0,0,5,3,3.0,4.0,4.0,2.0,1.0,0
2025-11-10,PRD-00361,STR-038,0,2,1,0,2,3,5,3,4.0,1.0,2.0,2.0,3.0,0
2025-11-17,PRD-00361,STR-038,3,1,3,0,0,1,5,3,1.0,2.0,2.0,2.0,3.0,1
2025-11-24,PRD-00361,STR-038,1,2,3,0,0,0,5,3,3.0,1.0,1.0,2.142857142857143,2.0,1
2025-12-01,PRD-00361,STR-038,0,2,2,0,0,0,5,3,3.0,2.0,0.0,2.4285714285714284,2.0,0
2025-12-08,PRD-00361,STR-038,0,2,2,0,2,2,5,3,2.0,1.0,3.0,2.4285714285714284,3.0,1
2025-12-15,PRD-00361,STR-038,2,1,3,0,0,0,5,3,2.0,3.0,5.0,2.5714285714285716,1.0,1
2025-12-22,PRD-00361,STR-038,0,1,1,0,0,0,5,3,3.0,4.0,4.0,2.5714285714285716,3.0,1
2025-12-29,PRD-00361,STR-038,0,3,3,0,0,0,5,3,1.0,1.0,1.0,2.142857142857143,2.0,1
2026-01-05,PRD-00361,STR-038,0,2,2,0,0,0,5,3,3.0,3.0,2.0,2.4285714285714284,1.0,1
2026-01-12,PRD-00361,STR-038,0,1,1,0,0,0,5,3,2.0,3.0,1.0,2.2857142857142856,3.0,1
2026-01-19,PRD-00361,STR-038,0,4,3,0,-1,0,5,3,1.0,2.0,2.0,2.0,3.0,0
2026-01-26,PRD-00361,STR-038,0,3,3,0,2,2,5,3,3.0,2.0,1.0,2.142857142857143,2.0,0
2026-02-02,PRD-00361,STR-038,2,0,2,0,2,2,5,3,3.0,3.0,3.0,2.2857142857142856,3.0,1
2026-02-09,PRD-00361,STR-038,2,2,3,0,-1,0,5,3,2.0,1.0,4.0,2.142857142857143,5.0,1
2026-02-16,PRD-00361,STR-038,0,5,5,0,0,0,5,3,3.0,3.0,1.0,2.4285714285714284,3.0,1
2026-02-23,PRD-00361,STR-038,0,3,3,0,0,0,5,3,5.0,2.0,3.0,2.7142857142857144,4.0,1
2026-03-02,PRD-00361,STR-038,0,4,4,0,0,0,5,3,3.0,1.0,3.0,2.857142857142857,2.0,1
2026-03-09,PRD-00361,STR-038,0,2,2,0,0,0,5,3,4.0,3.0,2.0,3.2857142857142856,2.0,1
2026-03-16,PRD-00361,STR-038,0,2,2,0,0,0,5,3,2.0,3.0,2.0,3.142857142857143,2.0,0
2026-03-23,PRD-00361,STR-038,0,2,2,0,2,2,5,3,2.0,2.0,3.0,3.0,2.0,1
2026-03-30,PRD-00361,STR-038,2,0,2,0,0,0,5,3,2.0,3.0,1.0,3.0,1.0,1
2026-04-06,PRD-00361,STR-038,0,1,1,0,0,0,5,3,2.0,5.0,3.0,2.857142857142857,3.0,1
2026-04-13,PRD-00361,STR-038,0,3,3,0,0,0,5,3,1.0,3.0,2.0,2.2857142857142856,6.0,0
2026-04-20,PRD-00361,STR-038,0,7,6,0,0,1,5,3,3.0,4.0,1.0,2.2857142857142856,2.0,0
2026-04-27,PRD-00361,STR-038,1,3,2,0,0,2,5,3,6.0,2.0,3.0,2.5714285714285716,4.0,0
2026-05-04,PRD-00361,STR-038,2,3,4,0,0,1,5,3,2.0,2.0,3.0,2.5714285714285716,3.0,1
2026-05-11,PRD-00361,STR-038,1,2,3,0,0,0,5,3,4.0,2.0,2.0,2.857142857142857,3.0,1
2026-05-18,PRD-00361,STR-038,0,3,3,0,0,0,5,3,3.0,2.0,3.0,3.0,2.0,1
2026-05-25,PRD-00361,STR-038,0,2,2,0,0,0,5,3,3.0,1.0,5.0,3.142857142857143,1.0,0
2026-06-01,PRD-00361,STR-038,0,1,1,0,2,2,5,3,2.0,3.0,3.0,3.2857142857142856,3.0,1
